Route,Date,Total_Market_Forecast,Total_Market_Lower_CI,Total_Market_Upper_CI,CebuPac_Forecast,CebuPac_Lower_CI,CebuPac_Upper_CI
Cebu (CEB)-General Santos (GES),2026-05-01,4995.6662826478805,214.87699451725985,9776.4555707785,3784.675959990095,-315.3030442829531,7884.6549642631435
Cebu (CEB)-General Santos (GES),2026-06-01,5001.107311385906,220.1851460910584,9782.029476680753,4931.355438873521,831.3764346004727,9031.33444314657
Cebu (CEB)-Iloilo (ILO),2025-07-01,6764.492,3557.870642800986,9971.113357199014,265.27682858650405,-3818.6509484645667,4349.204605637575
Cebu (CEB)-Iloilo (ILO),2025-08-01,6764.492,2229.6445872539334,11299.339412746067,1015.9773935129087,-4455.010334259608,6486.965121285425
Cebu (CEB)-Iloilo (ILO),2025-09-01,6764.492,1210.4608886958385,12318.523111304163,1257.94998681596,-5103.115493817672,7619.0154674495925
Cebu (CEB)-Iloilo (ILO),2025-10-01,6764.492,351.2492856019717,13177.73471439803,1072.1259549833185,-5915.847835275868,8060.099745242505
Cebu (CEB)-Iloilo (ILO),2025-11-01,6764.492,-405.73133279962985,13934.715332799631,283.96799379882214,-7164.639440855417,7732.575428453061
Cebu (CEB)-Iloilo (ILO),2025-12-01,6764.492,-1090.094123448458,14619.078123448458,601.467731110034,-7193.789466455928,8396.724928675996
Cebu (CEB)-Iloilo (ILO),2026-01-01,6764.492,-1719.4306598970088,15248.41465989701,1055.1328937265343,-7004.959766434312,9115.22555388738
Cebu (CEB)-Iloilo (ILO),2026-02-01,6764.492,-2305.2028254921333,15834.186825492134,972.3259376556425,-7292.164349754395,9236.816225065679
Cebu (CEB)-Iloilo (ILO),2026-03-01,6764.492,-2855.372071597043,16384.356071597045,900.1418538080279,-7523.233517255151,9323.517224871208
Cebu (CEB)-Iloilo (ILO),2026-04-01,6764.492,-3375.735082489251,16904.719082489253,-416.93401828873493,-8964.458901671853,8130.590865094382
Cebu (CEB)-Iloilo (ILO),2026-05-01,6764.492,-3870.6678865693266,17399.65188656933,-366.63360492600646,-9011.54046081705,8278.273250965038
Cebu (CEB)-Iloilo (ILO),2026-06-01,6764.492,-4343.570222608323,17872.554222608323,4394.889080320829,-4326.625316407562,13116.40347704922
Cebu (CEB)-Manila (MNL),2025-07-01,152230.64987878787,128177.04960601997,176284.25015155578,56613.375,46064.85507390127,67161.89492609873
Cebu (CEB)-Manila (MNL),2025-08-01,155653.51675757574,121636.58902792618,189670.4444872253,56613.375,41695.51505754835,71531.23494245166
Cebu (CEB)-Manila (MNL),2025-09-01,159076.3836363636,117414.32585897698,200738.44141375023,56613.375,38342.80254334431,74883.94745665569
Cebu (CEB)-Manila (MNL),2025-10-01,162499.25051515148,114392.04996961568,210606.45106068728,56613.375,35516.33514780256,77710.41485219744
Cebu (CEB)-Manila (MNL),2025-11-01,165922.11739393935,112136.63208042283,219707.60270745587,56613.375,33026.1673832322,80200.5826167678
Cebu (CEB)-Manila (MNL),2025-12-01,169344.98427272722,110425.93712757558,228264.03141787887,56613.375,30774.88363947721,82451.86636052279
Cebu (CEB)-Manila (MNL),2026-01-01,172767.8511515151,109128.00669401581,236407.69560901436,56613.375,28704.614575733347,84522.13542426666
Cebu (CEB)-Manila (MNL),2026-02-01,176190.71803030296,108156.86257100386,244224.57348960207,56613.375,26777.6551150967,86449.0948849033
Cebu (CEB)-Manila (MNL),2026-03-01,179613.58490909083,107452.78409078711,251774.38572739455,56613.375,24967.815221703833,88258.93477829617
Cebu (CEB)-Manila (MNL),2026-04-01,183036.4517878787,106972.28899868471,259100.61457707267,56613.375,23256.026089857012,89970.72391014299
Cebu (CEB)-Manila (MNL),2026-05-01,186459.31866666657,106682.55170470513,266236.08562862803,56613.375,21627.892311543066,91598.85768845693
Cebu (CEB)-Manila (MNL),2026-06-01,189882.18554545444,106558.06999068121,273206.3011002277,56613.375,20072.23008668863,93154.51991331138
Cebu (CEB)-Ozamiz (OZC),2025-07-01,1645.344,713.9840073328278,2576.7039926671723,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2025-08-01,1902.952,971.5920073328277,2834.3119926671725,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2025-09-01,2256.768,1325.4080073328278,3188.1279926671723,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2025-10-01,2054.968,1123.6080073328276,2986.327992667172,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2025-11-01,859.104,-72.25599266717222,1790.4639926671723,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2025-12-01,714.272,-217.08799266717222,1645.6319926671722,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2026-01-01,2100.462,1169.1020073328277,3031.8219926671723,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2026-02-01,2233.9800000000005,1302.6200073328282,3165.3399926671727,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2026-03-01,1665.8919999999998,734.5320073328276,2597.251992667172,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2026-04-01,1121.596,190.23600733282774,2052.9559926671723,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2026-05-01,956.496,25.136007332827717,1887.8559926671724,10.272000000000002,-66.39928035630834,86.94328035630835
Cebu (CEB)-Ozamiz (OZC),2026-06-01,1896.244,964.8840073328277,2827.603992667172,10.272000000000002,-66.39928035630834,86.94328035630835
