Airline,ROUTE,Year,Month,Passenger,OwnShfli,RouteHHI,AirHHI_From,AirHHI_To,AirFli_From,AirFli_To
Cebgo,MNL-MPH,2023.0,6,1575.0,4.92,3144.36,3535.42,3328.23,7695,850
Cebu Pacific,MNL-MPH,2023.0,6,15624.0,42.35,3144.36,3535.42,3328.23,7695,850
Philippine Airlines,MNL-MPH,2023.0,6,11912.460000000001,35.04,3144.36,3535.42,3328.23,7695,850
Cebu Pacific,MNL-OZC,2023.0,6,6510.0,42.35,10000.0,3535.42,5989.41,7695,119
Cebu Pacific,MNL-PAG,2023.0,6,4719.75,42.35,10000.0,3535.42,6901.52,7695,129
AirAsia,MNL-PPS,2023.0,6,4631.4,17.68,3531.58,3535.42,3569.33,7695,454
Cebu Pacific,MNL-PPS,2023.0,6,8564.5,42.35,3531.58,3535.42,3569.33,7695,454
Philippine Airlines,MNL-PPS,2023.0,6,7851.466,35.04,3531.58,3535.42,3569.33,7695,454
Cebu Pacific,MNL-RXS,2023.0,6,3906.0,42.35,10000.0,3535.42,5285.03,7695,114
AirAsia,MNL-TAC,2023.0,6,7255.86,17.68,3527.48,3535.42,3043.96,7695,620
Cebu Pacific,MNL-TAC,2023.0,6,6672.75,42.35,3527.48,3535.42,3043.96,7695,620
Philippine Airlines,MNL-TAC,2023.0,6,11227.454,35.04,3527.48,3535.42,3043.96,7695,620
AirAsia,MNL-TAG,2023.0,6,9262.8,17.68,3453.6,3535.42,3392.86,7695,380
Cebu Pacific,MNL-TAG,2023.0,6,5768.0,42.35,3453.6,3535.42,3392.86,7695,380
Philippine Airlines,MNL-TAG,2023.0,6,7503.426,35.04,3453.6,3535.42,3392.86,7695,380
Cebu Pacific,MNL-TUG,2023.0,6,4557.0,42.35,10000.0,3535.42,10000.0,7695,86
Cebgo,MNL-USU,2023.0,6,1827.0,4.92,9413.68,3535.42,5565.67,7695,283
Philippine Airlines,MNL-USU,2023.0,6,56.952,35.04,9413.68,3535.42,5565.67,7695,283
Cebgo,MNL-WNP,2023.0,6,3276.0,4.92,10000.0,3535.42,10000.0,7695,104
Cebu Pacific,MPH-CEB,2023.0,6,4882.5,42.35,6118.96,3328.23,2954.72,850,2664
Philippine Airlines,MPH-CEB,2023.0,6,1746.528,35.04,6118.96,3328.23,2954.72,850,2664
Cebu Pacific,MPH-CRK,2023.0,6,2115.75,42.35,10000.0,3328.23,7172.34,850,60
AirAsia,MPH-MNL,2023.0,6,18371.22,17.68,3187.36,3328.23,3535.42,850,7695
Cebgo,MPH-MNL,2023.0,6,1575.0,4.92,3187.36,3328.23,3535.42,850,7695
Cebu Pacific,MPH-MNL,2023.0,6,20343.75,42.35,3187.36,3328.23,3535.42,850,7695
Philippine Airlines,MPH-MNL,2023.0,6,15978.2,35.04,3187.36,3328.23,3535.42,850,7695
Cebgo,OZC-CEB,2023.0,6,882.0,4.92,10000.0,5989.41,2954.72,119,2664
Cebu Pacific,OZC-MNL,2023.0,6,6510.0,42.35,5419.84,5989.41,3535.42,119,7695
Philippine Airlines,OZC-MNL,2023.0,6,3584.812,35.04,5419.84,5989.41,3535.42,119,7695
Cebgo,PAG-CEB,2023.0,6,2331.0,4.92,10000.0,6901.52,2954.72,129,2664
Cebu Pacific,PAG-MNL,2023.0,6,8300.25,42.35,10000.0,6901.52,3535.42,129,7695
Cebu Pacific,PPS-CEB,2023.0,6,813.75,42.35,5349.32,3569.33,2954.72,454,2664
Philippine Airlines,PPS-CEB,2023.0,6,1398.4879999999998,35.04,5349.32,3569.33,2954.72,454,2664
AirAsia,PPS-MNL,2023.0,6,9262.8,17.68,3482.41,3569.33,3535.42,454,7695
Cebu Pacific,PPS-MNL,2023.0,6,14966.0,42.35,3482.41,3569.33,3535.42,454,7695
Philippine Airlines,PPS-MNL,2023.0,6,15384.95,35.04,3482.41,3569.33,3535.42,454,7695
AirAsia,RXS-MNL,2023.0,6,1852.56,17.68,4509.23,5285.03,3535.42,114,7695
Cebu Pacific,RXS-MNL,2023.0,6,8463.0,42.35,4509.23,5285.03,3535.42,114,7695
Philippine Airlines,RXS-MNL,2023.0,6,3731.938,35.04,4509.23,5285.03,3535.42,114,7695
Cebgo,SUG-CEB,2023.0,6,315.0,4.92,10000.0,10000.0,2954.72,5,2664
Cebgo,TAC-CEB,2023.0,6,2646.0,4.92,5376.88,3043.96,2954.72,620,2664
Philippine Airlines,TAC-CEB,2023.0,6,1506.0639999999999,35.04,5376.88,3043.96,2954.72,620,2664
AirAsia,TAC-MNL,2023.0,6,17672.36,17.68,3604.06,3043.96,3535.42,620,7695
Cebu Pacific,TAC-MNL,2023.0,6,22947.75,42.35,3604.06,3043.96,3535.42,620,7695
Philippine Airlines,TAC-MNL,2023.0,6,10971.17,35.04,3604.06,3043.96,3535.42,620,7695
Philippine Airlines,TAG-DVO,2023.0,6,914.396,35.04,10000.0,3392.86,4768.05,380,984
AirAsia,TAG-MNL,2023.0,6,9262.8,17.68,3787.34,3392.86,3535.42,380,7695
Cebu Pacific,TAG-MNL,2023.0,6,17620.75,42.35,3787.34,3392.86,3535.42,380,7695
Philippine Airlines,TAG-MNL,2023.0,6,7944.804,35.04,3787.34,3392.86,3535.42,380,7695
Cebu Pacific,TUG-MNL,2023.0,6,9439.5,42.35,10000.0,10000.0,3535.42,86,7695
Cebgo,USU-CEB,2023.0,6,2583.0,4.92,5496.99,5565.67,2954.72,283,2664
Philippine Airlines,USU-CEB,2023.0,6,1344.6999999999998,35.04,5496.99,5565.67,2954.72,283,2664
Philippine Airlines,USU-CRK,2023.0,6,591.668,35.04,10000.0,5565.67,7172.34,283,60
Cebgo,USU-MNL,2023.0,6,4851.0,4.92,6250.23,5565.67,3535.42,283,7695
Philippine Airlines,USU-MNL,2023.0,6,1616.8039999999999,35.04,6250.23,5565.67,3535.42,283,7695
Cebgo,USU-USU,2023.0,6,126.0,4.92,10000.0,5565.67,5565.67,283,283
Cebu Pacific,VRC-MNL,2023.0,6,162.75,42.35,10000.0,10000.0,3535.42,1,7695
Cebgo,WNP-MNL,2023.0,6,3276.0,4.92,10000.0,10000.0,3535.42,104,7695
Cebu Pacific,ZAM-CEB,2023.0,6,813.75,42.35,5171.24,6151.85,2954.72,213,2664
Philippine Airlines,ZAM-CEB,2023.0,6,1183.336,35.04,5171.24,6151.85,2954.72,213,2664
Cebu Pacific,ZAM-MNL,2023.0,6,18095.0,42.35,6550.87,6151.85,3535.42,213,7695
Philippine Airlines,ZAM-MNL,2023.0,6,5149.41,35.04,6550.87,6151.85,3535.42,213,7695
Cebu Pacific,ZAM-TWT,2023.0,6,4557.0,42.35,5835.32,6151.85,5621.32,213,46
Philippine Airlines,ZAM-TWT,2023.0,6,1912.6380000000001,35.04,5835.32,6151.85,5621.32,213,46
Philippine Airlines,BCD-CEB,2023.0,7,824.1600000000001,34.77,10000.0,3598.26,2985.83,626,2726
Cebu Pacific,BCD-DVO,2023.0,7,3633.696,43.22,10000.0,3598.26,4788.89,626,1125
AirAsia,BCD-MNL,2023.0,7,15395.22,17.46,3453.67,3598.26,3568.18,626,8552
Cebu Pacific,BCD-MNL,2023.0,7,24293.904000000002,43.22,3453.67,3598.26,3568.18,626,8552
Philippine Airlines,BCD-MNL,2023.0,7,18516.128,34.77,3453.67,3598.26,3568.18,626,8552
Philippine Airlines,BPA-CEB,2023.0,7,439.552,34.77,10000.0,10000.0,2985.83,17,2726
Cebgo,BXU-CEB,2023.0,7,1406.592,4.55,10000.0,4691.4,2985.83,339,2726
Cebu Pacific,BXU-MNL,2023.0,7,14204.448,43.22,5228.26,4691.4,3568.18,339,8552
Philippine Airlines,BXU-MNL,2023.0,7,9203.12,34.77,5228.26,4691.4,3568.18,339,8552
Cebgo,CEB-BCD,2023.0,7,63.936,4.55,8663.81,2985.83,3598.26,2726,626
Philippine Airlines,CEB-BCD,2023.0,7,824.1600000000001,34.77,8663.81,2985.83,3598.26,2726,626
Philippine Airlines,CEB-BPA,2023.0,7,494.49600000000004,34.77,10000.0,2985.83,10000.0,2726,17
Cebgo,CEB-BXU,2023.0,7,1406.592,4.55,10000.0,2985.83,4691.4,2726,339
Cebgo,CEB-CEB,2023.0,7,63.936,4.55,10000.0,2985.83,2985.83,2726,2726
Cebgo,CEB-CGY,2023.0,7,7480.512,4.55,7040.81,2985.83,3167.0,2726,837
Philippine Airlines,CEB-CGY,2023.0,7,1648.3200000000002,34.77,7040.81,2985.83,3167.0,2726,837
Cebgo,CEB-CYP,2023.0,7,1086.912,4.55,10000.0,2985.83,5018.74,2726,69
Cebgo,CEB-DPL,2023.0,7,575.424,4.55,10000.0,2985.83,4563.68,2726,115
Cebu Pacific,CEB-DVO,2023.0,7,4955.04,43.22,5000.07,2985.83,4788.89,2726,1125
Philippine Airlines,CEB-DVO,2023.0,7,4993.4400000000005,34.77,5000.07,2985.83,4788.89,2726,1125
Cebgo,CEB-IAO,2023.0,7,3452.544,4.55,5002.67,2985.83,5534.43,2726,392
Philippine Airlines,CEB-IAO,2023.0,7,3296.6400000000003,34.77,5002.67,2985.83,5534.43,2726,392
Cebgo,CEB-ILO,2023.0,7,2749.248,4.55,10000.0,2985.83,3123.77,2726,791
AirAsia,CEB-MNL,2023.0,7,20361.42,17.46,3780.92,2985.83,3568.18,2726,8552
Cebu Pacific,CEB-MNL,2023.0,7,53780.832,43.22,3780.92,2985.83,3568.18,2726,8552
Philippine Airlines,CEB-MNL,2023.0,7,37572.0,34.77,3780.92,2985.83,3568.18,2726,8552
Cebu Pacific,CEB-MPH,2023.0,7,5120.2080000000005,43.22,6019.72,2985.83,3316.22,2726,962
Philippine Airlines,CEB-MPH,2023.0,7,1934.352,34.77,6019.72,2985.83,3316.22,2726,962
Cebgo,CEB-PAG,2023.0,7,575.424,4.55,10000.0,2985.83,7365.62,2726,133
Cebu Pacific,CEB-PPS,2023.0,7,825.84,43.22,6181.68,2985.83,3721.6,2726,424
Philippine Airlines,CEB-PPS,2023.0,7,2388.4480000000003,34.77,6181.68,2985.83,3721.6,2726,424
Cebgo,CEB-TAC,2023.0,7,1726.272,4.55,5209.81,2985.83,3138.61,2726,684
Philippine Airlines,CEB-TAC,2023.0,7,1139.28,34.77,5209.81,2985.83,3138.61,2726,684
Cebgo,CEB-USU,2023.0,7,1918.08,4.55,5257.29,2985.83,5600.29,2726,302
Philippine Airlines,CEB-USU,2023.0,7,1208.768,34.77,5257.29,2985.83,5600.29,2726,302
Cebgo,CGY-CEB,2023.0,7,7352.64,4.55,7008.17,3167.0,2985.83,837,2726
Philippine Airlines,CGY-CEB,2023.0,7,1648.3200000000002,34.77,7008.17,3167.0,2985.83,837,2726
Cebgo,CGY-DVO,2023.0,7,1150.848,4.55,10000.0,3167.0,4788.89,837,1125
AirAsia,CGY-MNL,2023.0,7,5131.74,17.46,4028.51,3167.0,3568.18,837,8552
Cebu Pacific,CGY-MNL,2023.0,7,19717.152000000002,43.22,4028.51,3167.0,3568.18,837,8552
Philippine Airlines,CGY-MNL,2023.0,7,18325.440000000002,34.77,4028.51,3167.0,3568.18,837,8552
Cebu Pacific,CRK-CEB,2023.0,7,2147.184,43.22,10000.0,6459.05,2985.83,74,2726
Cebu Pacific,CRK-MPH,2023.0,7,2147.184,43.22,10000.0,6459.05,3316.22,74,962
Philippine Airlines,CRK-USU,2023.0,7,988.9920000000001,34.77,10000.0,6459.05,5600.29,74,302
Cebgo,CYP-CEB,2023.0,7,1086.912,4.55,10000.0,5018.74,2985.83,69,2726
Philippine Airlines,CYP-MNL,2023.0,7,934.048,34.77,10000.0,5018.74,3568.18,69,8552
Cebu Pacific,CYZ-MNL,2023.0,7,4624.704,43.22,10000.0,10000.0,3568.18,57,8552
Cebu Pacific,DGT-MNL,2023.0,7,7432.56,43.22,5038.72,5015.43,3568.18,238,8552
Philippine Airlines,DGT-MNL,2023.0,7,8866.992,34.77,5038.72,5015.43,3568.18,238,8552
Cebgo,DPL-CEB,2023.0,7,575.424,4.55,10000.0,4563.68,2985.83,115,2726
Cebu Pacific,DPL-MNL,2023.0,7,2973.0240000000003,43.22,5210.64,4563.68,3568.18,115,8552
Philippine Airlines,DPL-MNL,2023.0,7,4508.64,34.77,5210.64,4563.68,3568.18,115,8552
Cebgo,DRP-MNL,2023.0,7,63.936,4.55,4969.98,4969.85,3568.18,307,8552
Cebu Pacific,DRP-MNL,2023.0,7,10405.584,43.22,4969.98,4969.85,3568.18,307,8552
Philippine Airlines,DRP-MNL,2023.0,7,10133.936000000002,34.77,4969.98,4969.85,3568.18,307,8552
Cebu Pacific,DVO-BCD,2023.0,7,3633.696,43.22,10000.0,4788.89,3598.26,1125,626
Cebu Pacific,DVO-CEB,2023.0,7,4955.04,43.22,5000.01,4788.89,2985.83,1125,2726
Philippine Airlines,DVO-CEB,2023.0,7,4938.496,34.77,5000.01,4788.89,2985.83,1125,2726
Cebgo,DVO-CGY,2023.0,7,1150.848,4.55,10000.0,4788.89,3167.0,1125,837
Cebgo,DVO-IAO,2023.0,7,831.168,4.55,10000.0,4788.89,5534.43,1125,392
Cebu Pacific,DVO-ILO,2023.0,7,165.168,43.22,10000.0,4788.89,3123.77,1125,791
Cebu Pacific,DVO-MNL,2023.0,7,35739.336,43.22,5000.15,4788.89,3568.18,1125,8552
Philippine Airlines,DVO-MNL,2023.0,7,36130.528,34.77,5000.15,4788.89,3568.18,1125,8552
Philippine Airlines,DVO-TAG,2023.0,7,714.272,34.77,10000.0,4788.89,3366.86,1125,391
Philippine Airlines,EUQ-MNL,2023.0,7,659.328,34.77,10000.0,10000.0,3568.18,24,8552
Cebu Pacific,GES-MNL,2023.0,7,12667.32,43.22,5003.9,5003.9,3568.18,204,8552
Philippine Airlines,GES-MNL,2023.0,7,11979.408,34.77,5003.9,5003.9,3568.18,204,8552
Cebgo,IAO-CEB,2023.0,7,2493.504,4.55,5085.09,5534.43,2985.83,392,2726
Philippine Airlines,IAO-CEB,2023.0,7,3241.6960000000004,34.77,5085.09,5534.43,2985.83,392,2726
Cebgo,IAO-DVO,2023.0,7,831.168,4.55,10000.0,5534.43,4788.89,392,1125
Philippine Airlines,IAO-MNL,2023.0,7,3351.5840000000003,34.77,10000.0,5534.43,3568.18,392,8552
Cebgo,ILO-CEB,2023.0,7,2941.056,4.55,10000.0,3123.77,2985.83,791,2726
AirAsia,ILO-MNL,2023.0,7,26667.96,17.46,3489.76,3123.77,3568.18,791,8552
Cebgo,ILO-MNL,2023.0,7,63.936,4.55,3489.76,3123.77,3568.18,791,8552
Cebu Pacific,ILO-MNL,2023.0,7,17214.768,43.22,3489.76,3123.77,3568.18,791,8552
Philippine Airlines,ILO-MNL,2023.0,7,17031.024,34.77,3489.76,3123.77,3568.18,791,8552
AirAsia,KLO-MNL,2023.0,7,15560.759999999998,17.46,6274.31,6274.31,3568.18,250,8552
Cebu Pacific,KLO-MNL,2023.0,7,5120.2080000000005,43.22,6274.31,6274.31,3568.18,250,8552
Philippine Airlines,LAO-MNL,2023.0,7,7936.176,34.77,10000.0,10000.0,3568.18,77,8552
AirAsia,MNL-BCD,2023.0,7,10263.48,17.46,3575.72,3568.18,3598.26,8552,626
Cebu Pacific,MNL-BCD,2023.0,7,16106.544,43.22,3575.72,3568.18,3598.26,8552,626
Philippine Airlines,MNL-BCD,2023.0,7,8787.808,34.77,3575.72,3568.18,3598.26,8552,626
Philippine Airlines,MNL-BSO,2023.0,7,1593.376,34.77,10000.0,3568.18,10000.0,8552,29
Cebu Pacific,MNL-BXU,2023.0,7,14369.616,43.22,5240.18,3568.18,4691.4,8552,339
Philippine Airlines,MNL-BXU,2023.0,7,9203.12,34.77,5240.18,3568.18,4691.4,8552,339
AirAsia,MNL-CEB,2023.0,7,25327.62,17.46,3445.78,3568.18,2985.83,8552,2726
Cebgo,MNL-CEB,2023.0,7,703.296,4.55,3445.78,3568.18,2985.83,8552,2726
Cebu Pacific,MNL-CEB,2023.0,7,44011.056000000004,43.22,3445.78,3568.18,2985.83,8552,2726
Philippine Airlines,MNL-CEB,2023.0,7,37418.48,34.77,3445.78,3568.18,2985.83,8552,2726
AirAsia,MNL-CGY,2023.0,7,5131.74,17.46,4394.96,3568.18,3167.0,8552,837
Cebu Pacific,MNL-CGY,2023.0,7,25435.872,43.22,4394.96,3568.18,3167.0,8552,837
Philippine Airlines,MNL-CGY,2023.0,7,13679.44,34.77,4394.96,3568.18,3167.0,8552,837
Philippine Airlines,MNL-CRM,2023.0,7,879.104,34.77,10000.0,3568.18,10000.0,8552,16
Philippine Airlines,MNL-CYP,2023.0,7,988.9920000000001,34.77,10000.0,3568.18,5018.74,8552,69
Cebu Pacific,MNL-CYZ,2023.0,7,4789.872,43.22,10000.0,3568.18,10000.0,8552,57
Cebu Pacific,MNL-DGT,2023.0,7,12387.6,43.22,5137.18,3568.18,5015.43,8552,238
Philippine Airlines,MNL-DGT,2023.0,7,8866.992,34.77,5137.18,3568.18,5015.43,8552,238
Cebu Pacific,MNL-DPL,2023.0,7,2973.0240000000003,43.22,5243.99,3568.18,4563.68,8552,115
Philippine Airlines,MNL-DPL,2023.0,7,4658.928,34.77,5243.99,3568.18,4563.68,8552,115
Cebgo,MNL-DRP,2023.0,7,63.936,4.55,4969.74,3568.18,4969.85,8552,307
Cebu Pacific,MNL-DRP,2023.0,7,10405.584,43.22,4969.74,3568.18,4969.85,8552,307
Philippine Airlines,MNL-DRP,2023.0,7,10188.880000000001,34.77,4969.74,3568.18,4969.85,8552,307
Cebu Pacific,MNL-DVO,2023.0,7,36391.128000000004,43.22,5000.0,3568.18,4788.89,8552,1125
Philippine Airlines,MNL-DVO,2023.0,7,36431.104,34.77,5000.0,3568.18,4788.89,8552,1125
Philippine Airlines,MNL-EUQ,2023.0,7,659.328,34.77,10000.0,3568.18,10000.0,8552,24
Cebu Pacific,MNL-GES,2023.0,7,12667.32,43.22,5003.9,3568.18,5003.9,8552,204
Philippine Airlines,MNL-GES,2023.0,7,11979.408,34.77,5003.9,3568.18,5003.9,8552,204
Philippine Airlines,MNL-IAO,2023.0,7,5109.792,34.77,10000.0,3568.18,5534.43,8552,392
AirAsia,MNL-ILO,2023.0,7,20692.5,17.46,3360.23,3568.18,3123.77,8552,791
Cebu Pacific,MNL-ILO,2023.0,7,17379.936,43.22,3360.23,3568.18,3123.77,8552,791
Philippine Airlines,MNL-ILO,2023.0,7,17031.024,34.77,3360.23,3568.18,3123.77,8552,791
AirAsia,MNL-KLO,2023.0,7,15560.759999999998,17.46,6274.31,3568.18,6274.31,8552,250
Cebu Pacific,MNL-KLO,2023.0,7,5120.2080000000005,43.22,6274.31,3568.18,6274.31,8552,250
Philippine Airlines,MNL-LAO,2023.0,7,4227.456,34.77,10000.0,3568.18,10000.0,8552,77
Philippine Airlines,MNL-MNL,2023.0,7,185.84,34.77,10000.0,3568.18,3568.18,8552,8552
AirAsia,MNL-MPH,2023.0,7,15395.22,17.46,3150.59,3568.18,3316.22,8552,962
Cebgo,MNL-MPH,2023.0,7,1918.08,4.55,3150.59,3568.18,3316.22,8552,962
Cebu Pacific,MNL-MPH,2023.0,7,19489.824,43.22,3150.59,3568.18,3316.22,8552,962
Philippine Airlines,MNL-MPH,2023.0,7,15023.952000000001,34.77,3150.59,3568.18,3316.22,8552,962
Cebu Pacific,MNL-OZC,2023.0,7,7597.728,43.22,10000.0,3568.18,6073.42,8552,131
Cebu Pacific,MNL-PAG,2023.0,7,5120.2080000000005,43.22,10000.0,3568.18,7365.62,8552,133
AirAsia,MNL-PPS,2023.0,7,5131.74,17.46,3680.36,3568.18,3721.6,8552,424
Cebu Pacific,MNL-PPS,2023.0,7,4576.752,43.22,3680.36,3568.18,3721.6,8552,424
Philippine Airlines,MNL-PPS,2023.0,7,9123.936000000002,34.77,3680.36,3568.18,3721.6,8552,424
Cebu Pacific,MNL-RXS,2023.0,7,4459.536,43.22,10000.0,3568.18,5182.42,8552,128
AirAsia,MNL-TAC,2023.0,7,8111.46,17.46,3448.37,3568.18,3138.61,8552,684
Cebu Pacific,MNL-TAC,2023.0,7,10240.416000000001,43.22,3448.37,3568.18,3138.61,8552,684
Philippine Airlines,MNL-TAC,2023.0,7,12834.272,34.77,3448.37,3568.18,3138.61,8552,684
AirAsia,MNL-TAG,2023.0,7,10263.48,17.46,3472.77,3568.18,3366.86,8552,391
Cebu Pacific,MNL-TAG,2023.0,7,6127.200000000001,43.22,3472.77,3568.18,3366.86,8552,391
Philippine Airlines,MNL-TAG,2023.0,7,9009.2,34.77,3472.77,3568.18,3366.86,8552,391
Cebu Pacific,MNL-TUG,2023.0,7,4624.704,43.22,10000.0,3568.18,10000.0,8552,84
Cebgo,MNL-USU,2023.0,7,1918.08,4.55,10000.0,3568.18,5600.29,8552,302
Cebgo,MNL-WNP,2023.0,7,3516.48,4.55,10000.0,3568.18,10000.0,8552,109
Cebu Pacific,MPH-CEB,2023.0,7,5120.2080000000005,43.22,6126.09,3316.22,2985.83,962,2726
Philippine Airlines,MPH-CEB,2023.0,7,1824.4640000000002,34.77,6126.09,3316.22,2985.83,962,2726
Cebu Pacific,MPH-CRK,2023.0,7,2147.184,43.22,10000.0,3316.22,6459.05,962,74
AirAsia,MPH-MNL,2023.0,7,20526.96,17.46,3173.27,3316.22,3568.18,962,8552
Cebgo,MPH-MNL,2023.0,7,2045.952,4.55,3173.27,3316.22,3568.18,962,8552
Cebu Pacific,MPH-MNL,2023.0,7,24610.032,43.22,3173.27,3316.22,3568.18,962,8552
Philippine Airlines,MPH-MNL,2023.0,7,19627.936,34.77,3173.27,3316.22,3568.18,962,8552
Philippine Airlines,MPH-MPH,2023.0,7,54.944,34.77,10000.0,3316.22,3316.22,962,962
Cebgo,OZC-CEB,2023.0,7,575.424,4.55,10000.0,6073.42,2985.83,131,2726
Cebu Pacific,OZC-MNL,2023.0,7,7432.56,43.22,5285.98,6073.42,3568.18,131,8552
Philippine Airlines,OZC-MNL,2023.0,7,4563.584000000001,34.77,5285.98,6073.42,3568.18,131,8552
Cebgo,PAG-CEB,2023.0,7,2173.824,4.55,10000.0,7365.62,2985.83,133,2726
Cebu Pacific,PAG-MNL,2023.0,7,9744.912,43.22,10000.0,7365.62,3568.18,133,8552
Cebu Pacific,PPS-CEB,2023.0,7,825.84,43.22,5166.28,3721.6,2985.83,424,2726
Philippine Airlines,PPS-CEB,2023.0,7,1194.2240000000002,34.77,5166.28,3721.6,2985.83,424,2726
AirAsia,PPS-MNL,2023.0,7,10263.48,17.46,3625.45,3721.6,3568.18,424,8552
Cebu Pacific,PPS-MNL,2023.0,7,10439.328000000001,43.22,3625.45,3721.6,3568.18,424,8552
Philippine Airlines,PPS-MNL,2023.0,7,18571.072,34.77,3625.45,3721.6,3568.18,424,8552
AirAsia,RXS-MNL,2023.0,7,2152.02,17.46,4425.79,5182.42,3568.18,128,8552
Cebu Pacific,RXS-MNL,2023.0,7,9579.744,43.22,4425.79,5182.42,3568.18,128,8552
Philippine Airlines,RXS-MNL,2023.0,7,4508.64,34.77,4425.79,5182.42,3568.18,128,8552
Cebgo,TAC-CEB,2023.0,7,2493.504,4.55,5694.82,3138.61,2985.83,684,2726
Philippine Airlines,TAC-CEB,2023.0,7,1139.28,34.77,5694.82,3138.61,2985.83,684,2726
AirAsia,TAC-MNL,2023.0,7,20085.52,17.46,3626.85,3138.61,3568.18,684,8552
Cebu Pacific,TAC-MNL,2023.0,7,27748.224000000002,43.22,3626.85,3138.61,3568.18,684,8552
Philippine Airlines,TAC-MNL,2023.0,7,13010.416000000001,34.77,3626.85,3138.61,3568.18,684,8552
Philippine Airlines,TAG-DVO,2023.0,7,714.272,34.77,10000.0,3366.86,4788.89,391,1125
AirAsia,TAG-MNL,2023.0,7,10097.939999999999,17.46,3708.37,3366.86,3568.18,391,8552
Cebu Pacific,TAG-MNL,2023.0,7,18399.36,43.22,3708.37,3366.86,3568.18,391,8552
Philippine Airlines,TAG-MNL,2023.0,7,9009.2,34.77,3708.37,3366.86,3568.18,391,8552
AirAsia,TAG-TAG,2023.0,7,165.54,17.46,10000.0,3366.86,3366.86,391,391
Cebu Pacific,TUG-MNL,2023.0,7,9249.408,43.22,10000.0,10000.0,3568.18,84,8552
Cebgo,USU-CEB,2023.0,7,2685.312,4.55,5718.87,5600.29,2985.83,302,2726
Philippine Airlines,USU-CEB,2023.0,7,1208.768,34.77,5718.87,5600.29,2985.83,302,2726
Philippine Airlines,USU-CRK,2023.0,7,934.048,34.77,10000.0,5600.29,6459.05,302,74
Cebgo,USU-MNL,2023.0,7,5818.176,4.55,6559.48,5600.29,3568.18,302,8552
Philippine Airlines,USU-MNL,2023.0,7,1648.3200000000002,34.77,6559.48,5600.29,3568.18,302,8552
Cebgo,WNP-MNL,2023.0,7,3452.544,4.55,10000.0,10000.0,3568.18,109,8552
Cebu Pacific,ZAM-CEB,2023.0,7,991.008,43.22,5198.05,5761.98,2985.83,232,2726
Philippine Airlines,ZAM-CEB,2023.0,7,1483.488,34.77,5198.05,5761.98,2985.83,232,2726
Cebu Pacific,ZAM-MNL,2023.0,7,19489.824,43.22,6056.68,5761.98,3568.18,232,8552
Philippine Airlines,ZAM-MNL,2023.0,7,7213.8240000000005,34.77,6056.68,5761.98,3568.18,232,8552
Cebu Pacific,ZAM-TWT,2023.0,7,3468.5280000000002,43.22,5498.76,5761.98,5498.76,232,33
Philippine Airlines,ZAM-TWT,2023.0,7,1803.4560000000001,34.77,5498.76,5761.98,5498.76,232,33
Philippine Airlines,BCD-CEB,2023.0,8,1043.9360000000001,36.39,10000.0,3499.13,3059.59,616,2747
Cebu Pacific,BCD-DVO,2023.0,8,2908.9139999999998,41.07,10000.0,3499.13,4821.32,616,1157
AirAsia,BCD-MNL,2023.0,8,15395.22,18.38,3387.53,3499.13,3510.34,616,8302
Cebu Pacific,BCD-MNL,2023.0,8,21087.594,41.07,3387.53,3499.13,3510.34,616,8302
Philippine Airlines,BCD-MNL,2023.0,8,18192.928,36.39,3387.53,3499.13,3510.34,616,8302
Philippine Airlines,BPA-CEB,2023.0,8,439.552,36.39,10000.0,10000.0,3059.59,16,2747
Cebgo,BXU-CEB,2023.0,8,1463.4,4.16,10000.0,4653.39,3059.59,344,2747
Cebu Pacific,BXU-MNL,2023.0,8,13307.184,41.07,5263.87,4653.39,3510.34,344,8302
Philippine Airlines,BXU-MNL,2023.0,8,8335.328000000001,36.39,5263.87,4653.39,3510.34,344,8302
Philippine Airlines,CEB-BCD,2023.0,8,1043.9360000000001,36.39,10000.0,3059.59,3499.13,2747,616
Philippine Airlines,CEB-BPA,2023.0,8,439.552,36.39,10000.0,3059.59,10000.0,2747,16
Cebgo,CEB-BXU,2023.0,8,1463.4,4.16,9302.45,3059.59,4653.39,2747,344
Philippine Airlines,CEB-BXU,2023.0,8,54.944,36.39,9302.45,3059.59,4653.39,2747,344
Cebgo,CEB-CEB,2023.0,8,175.608,4.16,10000.0,3059.59,3059.59,2747,2747
Cebgo,CEB-CGY,2023.0,8,6497.496,4.16,6282.87,3059.59,3206.26,2747,815
Philippine Airlines,CEB-CGY,2023.0,8,2128.272,36.39,6282.87,3059.59,3206.26,2747,815
Cebu Pacific,CEB-CRK,2023.0,8,1360.962,41.07,10000.0,3059.59,7340.41,2747,94
Cebgo,CEB-CYP,2023.0,8,995.1120000000001,4.16,10000.0,3059.59,5000.0,2747,64
Cebgo,CEB-DPL,2023.0,8,117.072,4.16,10000.0,3059.59,4974.83,2747,108
Cebu Pacific,CEB-DVO,2023.0,8,4687.758,41.07,5321.31,3059.59,4821.32,2747,1157
Philippine Airlines,CEB-DVO,2023.0,8,7871.536000000001,36.39,5321.31,3059.59,4821.32,2747,1157
Cebgo,CEB-IAO,2023.0,8,3629.232,4.16,5027.06,3059.59,5454.34,2747,394
