DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE
10 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 11:06 PM,5J405,Cebu Pacific
09 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 11:08 PM,5J405,Cebu Pacific
08 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 11:07 PM,5J405,Cebu Pacific
07 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:48 PM,5J405,Cebu Pacific
06 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 10:33 PM,5J405,Cebu Pacific
05 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:46 PM,5J405,Cebu Pacific
04 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:59 PM,5J405,Cebu Pacific
03 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 11:08 PM,5J405,Cebu Pacific
02 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:48 PM,5J405,Cebu Pacific
01 Jan 2024,Laoag City (LAO),Manila (MNL),A320 (RP-C4102),,,,,Landed 10:52 PM,5J405,Cebu Pacific
31 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:47 PM,5J405,Cebu Pacific
30 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:43 PM,5J405,Cebu Pacific
29 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:54 PM,5J405,Cebu Pacific
28 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 11:25 PM,5J405,Cebu Pacific
27 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 11:30 PM,5J405,Cebu Pacific
26 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 11:02 PM,5J405,Cebu Pacific
25 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 11:09 PM,5J405,Cebu Pacific
24 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 11:03 PM,5J405,Cebu Pacific
23 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:50 PM,5J405,Cebu Pacific
22 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4103),,,,,Landed 11:00 PM,5J405,Cebu Pacific
21 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:41 PM,5J405,Cebu Pacific
20 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:55 PM,5J405,Cebu Pacific
19 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:47 PM,5J405,Cebu Pacific
18 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 11:13 PM,5J405,Cebu Pacific
17 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:49 PM,5J405,Cebu Pacific
16 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:47 PM,5J405,Cebu Pacific
15 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4156),,,,,Landed 10:47 PM,5J405,Cebu Pacific
14 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 11:20 PM,5J405,Cebu Pacific
13 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 11:42 PM,5J405,Cebu Pacific
12 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:37 PM,5J405,Cebu Pacific
11 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 11:20 PM,5J405,Cebu Pacific
10 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 11:30 PM,5J405,Cebu Pacific
09 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:44 PM,5J405,Cebu Pacific
08 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 11:03 PM,5J405,Cebu Pacific
07 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:50 PM,5J405,Cebu Pacific
06 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4156),,,,,Landed 10:57 PM,5J405,Cebu Pacific
05 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3267),,,,,Landed 11:12 PM,5J405,Cebu Pacific
04 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3267),,,,,Landed 10:55 PM,5J405,Cebu Pacific
03 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 11:00 PM,5J405,Cebu Pacific
02 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 11:10 PM,5J405,Cebu Pacific
01 Dec 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:54 PM,5J405,Cebu Pacific
30 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:45 PM,5J405,Cebu Pacific
29 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 11:17 PM,5J405,Cebu Pacific
28 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:42 PM,5J405,Cebu Pacific
27 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 11:29 PM,5J405,Cebu Pacific
26 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:47 PM,5J405,Cebu Pacific
25 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4100),,,,,Landed 11:03 PM,5J405,Cebu Pacific
24 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 11:00 PM,5J405,Cebu Pacific
23 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:49 PM,5J405,Cebu Pacific
22 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:50 PM,5J405,Cebu Pacific
21 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:45 PM,5J405,Cebu Pacific
20 Nov 2023,Laoag City (LAO),Manila (MNL),A20N (RP-C4159),,,,,Landed 10:49 PM,5J405,Cebu Pacific
19 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:46 PM,5J405,Cebu Pacific
18 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:49 PM,5J405,Cebu Pacific
14 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 11:07 PM,5J405,Cebu Pacific
13 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 11:03 PM,5J405,Cebu Pacific
12 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3268),,,,,Landed 10:44 PM,5J405,Cebu Pacific
11 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:40 PM,5J405,Cebu Pacific
10 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4103),,,,,Landed 10:42 PM,5J405,Cebu Pacific
09 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:44 PM,5J405,Cebu Pacific
08 Nov 2023,Laoag City (LAO),Manila (MNL),A20N (RP-C4159),,,,,Landed 11:36 PM,5J405,Cebu Pacific
07 Nov 2023,Laoag City (LAO),Manila (MNL),A20N (RP-C4159),,,,,Landed 10:48 PM,5J405,Cebu Pacific
06 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:47 PM,5J405,Cebu Pacific
05 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:38 PM,5J405,Cebu Pacific
04 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:57 PM,5J405,Cebu Pacific
03 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:43 PM,5J405,Cebu Pacific
02 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:43 PM,5J405,Cebu Pacific
01 Nov 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4156),,,,,Landed 10:44 PM,5J405,Cebu Pacific
31 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:43 PM,5J405,Cebu Pacific
30 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:58 PM,5J405,Cebu Pacific
29 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 10:39 PM,5J405,Cebu Pacific
28 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:42 PM,5J405,Cebu Pacific
27 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3268),,,,,Landed 10:56 PM,5J405,Cebu Pacific
26 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:54 PM,5J405,Cebu Pacific
25 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4156),,,,,Landed 11:00 PM,5J405,Cebu Pacific
24 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3268),,,,,Landed 10:36 PM,5J405,Cebu Pacific
23 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:47 PM,5J405,Cebu Pacific
22 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:33 PM,5J405,Cebu Pacific
21 Oct 2023,Laoag City (LAO),Manila (MNL),A20N (RP-C4159),,,,,Landed 10:51 PM,5J405,Cebu Pacific
20 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3268),,,,,Landed 10:52 PM,5J405,Cebu Pacific
19 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3268),,,,,Landed 10:54 PM,5J405,Cebu Pacific
18 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:58 PM,5J405,Cebu Pacific
17 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:56 PM,5J405,Cebu Pacific
16 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3268),,,,,Landed 11:04 PM,5J405,Cebu Pacific
15 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:36 PM,5J405,Cebu Pacific
14 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3268),,,,,Landed 10:47 PM,5J405,Cebu Pacific
13 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:51 PM,5J405,Cebu Pacific
12 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:44 PM,5J405,Cebu Pacific
11 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:48 PM,5J405,Cebu Pacific
10 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 11:32 PM,5J405,Cebu Pacific
09 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 10:51 PM,5J405,Cebu Pacific
08 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:50 PM,5J405,Cebu Pacific
07 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4103),,,,,Landed 10:36 PM,5J405,Cebu Pacific
06 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:44 PM,5J405,Cebu Pacific
05 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 10:41 PM,5J405,Cebu Pacific
04 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:40 PM,5J405,Cebu Pacific
03 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4100),,,,,Landed 10:42 PM,5J405,Cebu Pacific
02 Oct 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:48 PM,5J405,Cebu Pacific
01 Oct 2023,Laoag City (LAO),Manila (MNL),A20N (RP-C4159),,,,,Landed 10:54 PM,5J405,Cebu Pacific
30 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3268),,,,,Landed 10:50 PM,5J405,Cebu Pacific
29 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4100),,,,,Landed 11:06 PM,5J405,Cebu Pacific
28 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:41 PM,5J405,Cebu Pacific
27 Sep 2023,Laoag City (LAO),Manila (MNL),A20N (RP-C4158),,,,,Landed 10:35 PM,5J405,Cebu Pacific
26 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 10:49 PM,5J405,Cebu Pacific
25 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4102),,,,,Landed 10:52 PM,5J405,Cebu Pacific
24 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:31 PM,5J405,Cebu Pacific
23 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:34 PM,5J405,Cebu Pacific
22 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4100),,,,,Landed 10:42 PM,5J405,Cebu Pacific
21 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4103),,,,,Landed 10:30 PM,5J405,Cebu Pacific
20 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 11:03 PM,5J405,Cebu Pacific
19 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 10:36 PM,5J405,Cebu Pacific
18 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:43 PM,5J405,Cebu Pacific
17 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:39 PM,5J405,Cebu Pacific
16 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:35 PM,5J405,Cebu Pacific
15 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 11:13 PM,5J405,Cebu Pacific
14 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:47 PM,5J405,Cebu Pacific
13 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 12:00 AM,5J405,Cebu Pacific
12 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:34 PM,5J405,Cebu Pacific
11 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:31 PM,5J405,Cebu Pacific
10 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:39 PM,5J405,Cebu Pacific
09 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:46 PM,5J405,Cebu Pacific
08 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:39 PM,5J405,Cebu Pacific
07 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:39 PM,5J405,Cebu Pacific
06 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3275),,,,,Landed 10:31 PM,5J405,Cebu Pacific
05 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 11:06 PM,5J405,Cebu Pacific
04 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 11:17 PM,5J405,Cebu Pacific
03 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 10:56 PM,5J405,Cebu Pacific
02 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 11:09 PM,5J405,Cebu Pacific
01 Sep 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3275),,,,,Landed 11:01 PM,5J405,Cebu Pacific
31 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:55 PM,5J405,Cebu Pacific
29 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 10:48 PM,5J405,Cebu Pacific
28 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4100),,,,,Landed 11:14 PM,5J405,Cebu Pacific
26 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 10:46 PM,5J405,Cebu Pacific
25 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:36 PM,5J405,Cebu Pacific
24 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 11:07 PM,5J405,Cebu Pacific
23 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:35 PM,5J405,Cebu Pacific
22 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 10:48 PM,5J405,Cebu Pacific
21 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:55 PM,5J405,Cebu Pacific
20 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4156),,,,,Landed 10:44 PM,5J405,Cebu Pacific
19 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:44 PM,5J405,Cebu Pacific
18 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:52 PM,5J405,Cebu Pacific
17 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:43 PM,5J405,Cebu Pacific
16 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:46 PM,5J405,Cebu Pacific
15 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:39 PM,5J405,Cebu Pacific
14 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:59 PM,5J405,Cebu Pacific
13 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4102),,,,,Landed 10:29 PM,5J405,Cebu Pacific
12 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4100),,,,,Landed 10:41 PM,5J405,Cebu Pacific
11 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:58 PM,5J405,Cebu Pacific
10 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4156),,,,,Landed 10:43 PM,5J405,Cebu Pacific
09 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:43 PM,5J405,Cebu Pacific
08 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3265),,,,,Landed 10:54 PM,5J405,Cebu Pacific
07 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 11:28 PM,5J405,Cebu Pacific
06 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:45 PM,5J405,Cebu Pacific
05 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4160),,,,,Landed 10:50 PM,5J405,Cebu Pacific
04 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3265),,,,,Landed 10:52 PM,5J405,Cebu Pacific
03 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 10:47 PM,5J405,Cebu Pacific
02 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 11:12 PM,5J405,Cebu Pacific
01 Aug 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4156),,,,,Landed 10:54 PM,5J405,Cebu Pacific
31 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:59 PM,5J405,Cebu Pacific
30 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 11:49 PM,5J405,Cebu Pacific
25 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 11:49 PM,5J405,Cebu Pacific
24 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:54 PM,5J405,Cebu Pacific
23 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4100),,,,,Landed 10:43 PM,5J405,Cebu Pacific
22 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:44 PM,5J405,Cebu Pacific
21 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:53 PM,5J405,Cebu Pacific
20 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3275),,,,,Landed 10:45 PM,5J405,Cebu Pacific
19 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:51 PM,5J405,Cebu Pacific
18 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 10:51 PM,5J405,Cebu Pacific
17 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:55 PM,5J405,Cebu Pacific
16 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4103),,,,,Landed 11:02 PM,5J405,Cebu Pacific
15 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3265),,,,,Landed 11:05 PM,5J405,Cebu Pacific
14 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:49 PM,5J405,Cebu Pacific
13 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 10:54 PM,5J405,Cebu Pacific
12 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 1:11 AM,5J405,Cebu Pacific
11 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:50 PM,5J405,Cebu Pacific
10 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3264),,,,,Landed 10:43 PM,5J405,Cebu Pacific
09 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:49 PM,5J405,Cebu Pacific
08 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:50 PM,5J405,Cebu Pacific
07 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3265),,,,,Landed 10:40 PM,5J405,Cebu Pacific
06 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:44 PM,5J405,Cebu Pacific
05 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3267),,,,,Landed 10:43 PM,5J405,Cebu Pacific
04 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3268),,,,,Landed 10:55 PM,5J405,Cebu Pacific
03 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4102),,,,,Landed 10:44 PM,5J405,Cebu Pacific
02 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3265),,,,,Landed 10:41 PM,5J405,Cebu Pacific
01 Jul 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:47 PM,5J405,Cebu Pacific
30 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3265),,,,,Landed 10:36 PM,5J405,Cebu Pacific
29 Jun 2023,Laoag City (LAO),Manila (MNL),A20N (RP-C4158),,,,,Landed 10:57 PM,5J405,Cebu Pacific
28 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4156),,,,,Landed 10:51 PM,5J405,Cebu Pacific
27 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:54 PM,5J405,Cebu Pacific
26 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4102),,,,,Landed 10:50 PM,5J405,Cebu Pacific
25 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3276),,,,,Landed 10:53 PM,5J405,Cebu Pacific
24 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4105),,,,,Landed 10:44 PM,5J405,Cebu Pacific
23 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3279),,,,,Landed 10:59 PM,5J405,Cebu Pacific
22 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3275),,,,,Landed 11:35 PM,5J405,Cebu Pacific
21 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3265),,,,,Landed 10:36 PM,5J405,Cebu Pacific
20 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3277),,,,,Landed 10:55 PM,5J405,Cebu Pacific
19 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4103),,,,,Landed 10:53 PM,5J405,Cebu Pacific
18 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3267),,,,,Landed 10:45 PM,5J405,Cebu Pacific
17 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4104),,,,,Landed 10:42 PM,5J405,Cebu Pacific
16 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4106),,,,,Landed 10:59 PM,5J405,Cebu Pacific
15 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3275),,,,,Landed 10:36 PM,5J405,Cebu Pacific
14 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4108),,,,,Landed 11:16 PM,5J405,Cebu Pacific
13 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3267),,,,,Landed 11:18 PM,5J405,Cebu Pacific
12 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4103),,,,,Landed 12:48 AM,5J405,Cebu Pacific
11 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 10:59 PM,5J405,Cebu Pacific
09 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4101),,,,,Landed 11:47 PM,5J405,Cebu Pacific
07 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3265),,,,,Landed 10:58 PM,5J405,Cebu Pacific
06 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4102),,,,,Landed 10:40 PM,5J405,Cebu Pacific
05 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3274),,,,,Landed 10:56 PM,5J405,Cebu Pacific
04 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C3275),,,,,Landed 10:48 PM,5J405,Cebu Pacific
03 Jun 2023,Laoag City (LAO),Manila (MNL),A320 (RP-C4102),,,,,Landed 10:50 PM,5J405,Cebu Pacific
