DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE
22 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4112),,,,,Landed 1:59 AM,5J485,Cebu Pacific
21 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:14 AM,5J485,Cebu Pacific
20 Nov 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C3239),,,,,Landed 2:02 AM,5J485,Cebu Pacific
19 Nov 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4125),,,,,Landed 1:52 AM,5J485,Cebu Pacific
16 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 1:52 AM,5J485,Cebu Pacific
15 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 2:56 AM,5J485,Cebu Pacific
14 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 1:52 AM,5J485,Cebu Pacific
13 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 2:39 AM,5J485,Cebu Pacific
12 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 1:59 AM,5J485,Cebu Pacific
11 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 1:59 AM,5J485,Cebu Pacific
10 Nov 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4140),,,,,Landed 2:23 AM,5J485,Cebu Pacific
08 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 3:03 AM,5J485,Cebu Pacific
06 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 2:33 AM,5J485,Cebu Pacific
05 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:25 AM,5J485,Cebu Pacific
04 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:04 AM,5J485,Cebu Pacific
03 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 2:10 AM,5J485,Cebu Pacific
02 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:01 AM,5J485,Cebu Pacific
01 Nov 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4112),,,,,Landed 2:03 AM,5J485,Cebu Pacific
31 Oct 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C4160),,,,,Landed 1:51 AM,5J485,Cebu Pacific
30 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 1:57 AM,5J485,Cebu Pacific
29 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 2:11 AM,5J485,Cebu Pacific
28 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 2:41 AM,5J485,Cebu Pacific
27 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:40 AM,5J485,Cebu Pacific
26 Oct 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4136),,,,,Landed 2:29 AM,5J485,Cebu Pacific
25 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4112),,,,,Landed 2:26 AM,5J485,Cebu Pacific
24 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 3:36 AM,5J485,Cebu Pacific
23 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 2:24 AM,5J485,Cebu Pacific
22 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 2:18 AM,5J485,Cebu Pacific
21 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4133),,,,,Landed 2:37 AM,5J485,Cebu Pacific
20 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:33 AM,5J485,Cebu Pacific
19 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 2:25 AM,5J485,Cebu Pacific
18 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:26 AM,5J485,Cebu Pacific
17 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4121),,,,,Landed 2:20 AM,5J485,Cebu Pacific
16 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:54 AM,5J485,Cebu Pacific
15 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4120),,,,,Landed 2:23 AM,5J485,Cebu Pacific
13 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 3:15 AM,5J485,Cebu Pacific
12 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 3:38 AM,5J485,Cebu Pacific
12 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Diverted to MNL,5J485,Cebu Pacific
11 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:43 AM,5J485,Cebu Pacific
10 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:20 AM,5J485,Cebu Pacific
09 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:36 AM,5J485,Cebu Pacific
08 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:18 AM,5J485,Cebu Pacific
07 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4140),,,,,Landed 2:28 AM,5J485,Cebu Pacific
06 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:45 AM,5J485,Cebu Pacific
05 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4140),,,,,Landed 2:28 AM,5J485,Cebu Pacific
04 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4140),,,,,Landed 2:18 AM,5J485,Cebu Pacific
03 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:23 AM,5J485,Cebu Pacific
02 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Unknown,5J485,Cebu Pacific
02 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:39 AM,5J485,Cebu Pacific
02 Oct 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Diverted to MNL,5J485,Cebu Pacific
01 Oct 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:21 AM,5J485,Cebu Pacific
30 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 2:21 AM,5J485,Cebu Pacific
29 Sep 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:24 AM,5J485,Cebu Pacific
28 Sep 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:16 AM,5J485,Cebu Pacific
27 Sep 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:25 AM,5J485,Cebu Pacific
26 Sep 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C4108),,,,,Landed 2:22 AM,5J485,Cebu Pacific
25 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 2:29 AM,5J485,Cebu Pacific
24 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:15 AM,5J485,Cebu Pacific
23 Sep 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4110),,,,,Landed 2:19 AM,5J485,Cebu Pacific
22 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4112),,,,,Landed 2:27 AM,5J485,Cebu Pacific
21 Sep 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4136),,,,,Landed 2:29 AM,5J485,Cebu Pacific
20 Sep 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:34 AM,5J485,Cebu Pacific
19 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:34 AM,5J485,Cebu Pacific
18 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:17 AM,5J485,Cebu Pacific
17 Sep 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C4106),,,,,Landed 2:13 AM,5J485,Cebu Pacific
16 Sep 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4119),,,,,Landed 2:27 AM,5J485,Cebu Pacific
15 Sep 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:19 AM,5J485,Cebu Pacific
14 Sep 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C4101),,,,,Landed 2:27 AM,5J485,Cebu Pacific
13 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:19 AM,5J485,Cebu Pacific
11 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 2:15 AM,5J485,Cebu Pacific
10 Sep 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C3279),,,,,Landed 2:40 AM,5J485,Cebu Pacific
09 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 2:22 AM,5J485,Cebu Pacific
08 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 2:53 AM,5J485,Cebu Pacific
07 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 2:29 AM,5J485,Cebu Pacific
06 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 2:45 AM,5J485,Cebu Pacific
04 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 3:03 AM,5J485,Cebu Pacific
03 Sep 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4157),,,,,Landed 3:09 AM,5J485,Cebu Pacific
02 Sep 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 2:39 AM,5J485,Cebu Pacific
01 Sep 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4119),,,,,Landed 2:39 AM,5J485,Cebu Pacific
31 Aug 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4138),,,,,Landed 2:37 AM,5J485,Cebu Pacific
29 Aug 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4119),,,,,Landed 2:31 AM,5J485,Cebu Pacific
27 Aug 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4132),,,,,Landed 2:22 AM,5J485,Cebu Pacific
26 Aug 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:25 AM,5J485,Cebu Pacific
24 Aug 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C3275),,,,,Landed 2:54 AM,5J485,Cebu Pacific
22 Aug 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4125),,,,,Landed 2:22 AM,5J485,Cebu Pacific
21 Aug 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4122),,,,,Landed 2:28 AM,5J485,Cebu Pacific
20 Aug 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:22 AM,5J485,Cebu Pacific
19 Aug 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:28 AM,5J485,Cebu Pacific
18 Aug 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 2:28 AM,5J485,Cebu Pacific
17 Aug 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C3264),,,,,Landed 2:19 AM,5J485,Cebu Pacific
15 Aug 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 2:31 AM,5J485,Cebu Pacific
14 Aug 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 3:04 AM,5J485,Cebu Pacific
13 Aug 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C3264),,,,,Landed 2:43 AM,5J485,Cebu Pacific
11 Aug 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C3239),,,,,Landed 2:12 AM,5J485,Cebu Pacific
10 Aug 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C3279),,,,,Landed 2:26 AM,5J485,Cebu Pacific
09 Aug 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C3239),,,,,Landed 3:47 AM,5J485,Cebu Pacific
08 Aug 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:37 AM,5J485,Cebu Pacific
06 Aug 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C3239),,,,,Landed 2:38 AM,5J485,Cebu Pacific
05 Aug 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:29 AM,5J485,Cebu Pacific
04 Aug 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:48 AM,5J485,Cebu Pacific
03 Aug 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4133),,,,,Landed 2:45 AM,5J485,Cebu Pacific
02 Aug 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C3279),,,,,Landed 2:41 AM,5J485,Cebu Pacific
01 Aug 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:29 AM,5J485,Cebu Pacific
31 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4133),,,,,Landed 2:21 AM,5J485,Cebu Pacific
30 Jul 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4138),,,,,Landed 2:31 AM,5J485,Cebu Pacific
29 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4133),,,,,Landed 2:44 AM,5J485,Cebu Pacific
28 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4121),,,,,Landed 3:02 AM,5J485,Cebu Pacific
27 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 3:37 AM,5J485,Cebu Pacific
26 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 3:09 AM,5J485,Cebu Pacific
25 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4120),,,,,Landed 2:25 AM,5J485,Cebu Pacific
24 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:16 AM,5J485,Cebu Pacific
22 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4126),,,,,Landed 2:46 AM,5J485,Cebu Pacific
21 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 2:59 AM,5J485,Cebu Pacific
20 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 2:49 AM,5J485,Cebu Pacific
19 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4123),,,,,Landed 2:36 AM,5J485,Cebu Pacific
18 Jul 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 2:29 AM,5J485,Cebu Pacific
17 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4124),,,,,Landed 3:15 AM,5J485,Cebu Pacific
16 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 2:41 AM,5J485,Cebu Pacific
15 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4123),,,,,Landed 2:51 AM,5J485,Cebu Pacific
14 Jul 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4132),,,,,Landed 3:10 AM,5J485,Cebu Pacific
13 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 3:55 AM,5J485,Cebu Pacific
12 Jul 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4138),,,,,Landed 2:53 AM,5J485,Cebu Pacific
11 Jul 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C3279),,,,,Landed 2:34 AM,5J485,Cebu Pacific
10 Jul 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 2:26 AM,5J485,Cebu Pacific
09 Jul 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C4101),,,,,Landed 2:36 AM,5J485,Cebu Pacific
08 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4122),,,,,Landed 2:38 AM,5J485,Cebu Pacific
07 Jul 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C3287),,,,,Landed 2:32 AM,5J485,Cebu Pacific
06 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:36 AM,5J485,Cebu Pacific
05 Jul 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C4156),,,,,Landed 2:42 AM,5J485,Cebu Pacific
04 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4122),,,,,Landed 2:51 AM,5J485,Cebu Pacific
03 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4120),,,,,Landed 2:29 AM,5J485,Cebu Pacific
02 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4123),,,,,Landed 2:31 AM,5J485,Cebu Pacific
01 Jul 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 4:03 AM,5J485,Cebu Pacific
29 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:34 AM,5J485,Cebu Pacific
28 Jun 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C3279),,,,,Landed 3:23 AM,5J485,Cebu Pacific
27 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4123),,,,,Landed 2:18 AM,5J485,Cebu Pacific
25 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:26 AM,5J485,Cebu Pacific
24 Jun 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4112),,,,,Landed 2:28 AM,5J485,Cebu Pacific
23 Jun 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C3239),,,,,Landed 2:21 AM,5J485,Cebu Pacific
22 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 2:32 AM,5J485,Cebu Pacific
20 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4123),,,,,Landed 3:12 AM,5J485,Cebu Pacific
19 Jun 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4131),,,,,Unknown,5J485,Cebu Pacific
19 Jun 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4131),,,,,Landed 2:17 AM,5J485,Cebu Pacific
18 Jun 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4131),,,,,Landed 2:43 AM,5J485,Cebu Pacific
17 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4122),,,,,Landed 2:40 AM,5J485,Cebu Pacific
16 Jun 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4134),,,,,Landed 2:45 AM,5J485,Cebu Pacific
15 Jun 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4134),,,,,Landed 2:31 AM,5J485,Cebu Pacific
14 Jun 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4131),,,,,Landed 2:28 AM,5J485,Cebu Pacific
13 Jun 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C3239),,,,,Landed 2:26 AM,5J485,Cebu Pacific
12 Jun 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 3:04 AM,5J485,Cebu Pacific
11 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 3:05 AM,5J485,Cebu Pacific
10 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 2:55 AM,5J485,Cebu Pacific
09 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4120),,,,,Landed 3:48 AM,5J485,Cebu Pacific
08 Jun 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 2:43 AM,5J485,Cebu Pacific
06 Jun 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 3:23 AM,5J485,Cebu Pacific
05 Jun 2023,Manila (MNL),Bacolod City (BCD),A320 (RP-C4104),,,,,Landed 2:45 AM,5J485,Cebu Pacific
03 Jun 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 3:30 AM,5J485,Cebu Pacific
02 Jun 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 3:52 AM,5J485,Cebu Pacific
01 Jun 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4122),,,,,Landed 2:37 AM,5J485,Cebu Pacific
31 May 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4121),,,,,Landed 3:17 AM,5J485,Cebu Pacific
30 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:51 AM,5J485,Cebu Pacific
29 May 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 2:31 AM,5J485,Cebu Pacific
28 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 2:26 AM,5J485,Cebu Pacific
27 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 3:53 AM,5J485,Cebu Pacific
22 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 3:25 AM,5J485,Cebu Pacific
21 May 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 2:19 AM,5J485,Cebu Pacific
20 May 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 5:18 AM,5J485,Cebu Pacific
19 May 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4124),,,,,Landed 2:51 AM,5J485,Cebu Pacific
18 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 3:22 AM,5J485,Cebu Pacific
17 May 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:40 AM,5J485,Cebu Pacific
15 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 3:05 AM,5J485,Cebu Pacific
14 May 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4124),,,,,Landed 2:25 AM,5J485,Cebu Pacific
13 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 3:25 AM,5J485,Cebu Pacific
12 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 3:06 AM,5J485,Cebu Pacific
11 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 3:10 AM,5J485,Cebu Pacific
06 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 2:47 AM,5J485,Cebu Pacific
05 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 2:47 AM,5J485,Cebu Pacific
03 May 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 2:53 AM,5J485,Cebu Pacific
30 Apr 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C4136),,,,,Landed 2:35 AM,5J485,Cebu Pacific
29 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4121),,,,,Landed 2:28 AM,5J485,Cebu Pacific
28 Apr 2023,Manila (MNL),Bacolod City (BCD),A20N (RP-C3281),,,,,Landed 2:37 AM,5J485,Cebu Pacific
27 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4122),,,,,Landed 3:11 AM,5J485,Cebu Pacific
26 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 3:46 AM,5J485,Cebu Pacific
25 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 2:47 AM,5J485,Cebu Pacific
24 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:44 AM,5J485,Cebu Pacific
23 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 3:11 AM,5J485,Cebu Pacific
22 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4113),,,,,Landed 3:28 AM,5J485,Cebu Pacific
21 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4127),,,,,Landed 3:07 AM,5J485,Cebu Pacific
20 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 4:07 AM,5J485,Cebu Pacific
19 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4115),,,,,Landed 2:20 AM,5J485,Cebu Pacific
18 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4125),,,,,Landed 2:51 AM,5J485,Cebu Pacific
17 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 2:37 AM,5J485,Cebu Pacific
16 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:34 AM,5J485,Cebu Pacific
15 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4123),,,,,Landed 2:31 AM,5J485,Cebu Pacific
14 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4120),,,,,Landed 2:59 AM,5J485,Cebu Pacific
13 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4124),,,,,Landed 2:23 AM,5J485,Cebu Pacific
12 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4117),,,,,Landed 2:30 AM,5J485,Cebu Pacific
11 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4114),,,,,Landed 2:35 AM,5J485,Cebu Pacific
10 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:47 AM,5J485,Cebu Pacific
09 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:29 AM,5J485,Cebu Pacific
08 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4116),,,,,Landed 2:15 AM,5J485,Cebu Pacific
07 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4124),,,,,Landed 2:21 AM,5J485,Cebu Pacific
06 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:22 AM,5J485,Cebu Pacific
05 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4111),,,,,Landed 3:18 AM,5J485,Cebu Pacific
04 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:27 AM,5J485,Cebu Pacific
03 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4118),,,,,Landed 2:13 AM,5J485,Cebu Pacific
02 Apr 2023,Manila (MNL),Bacolod City (BCD),A321 (RP-C4112),,,,,Landed 2:25 AM,5J485,Cebu Pacific
01 Apr 2023,Manila (MNL),Bacolod City (BCD),A21N (RP-C4120),,,,,Landed 3:13 AM,5J485,Cebu Pacific
