Route,History_Months,Total_Avg_Historical,CebuPac_Avg_Historical,Market_Share_Pct,Total_MAE,Total_RMSE,Total_MAPE,CebuPac_MAE,CebuPac_RMSE,CebuPac_MAPE,Total_Model,Total_AIC,Total_Forecast_Avg,CebuPac_Model,CebuPac_AIC,CebuPac_Forecast_Avg
Laoag City (LAO)-Manila (MNL),34,10355.395705882354,3325.87694117647,32.117333182035864,1014.9528152365407,1371.8113455340676,7.628555830289254,1531.642556768159,2175.5719109105244,31.350686512974086,"SARIMA(0, 1, 0)(2, 1, 0, 12)",366.173900842145,17026.39215800032,"SARIMA(0, 1, 0)(0, 0, 0, 12)",534.2947106166641,4882.5
Legazpi (DRP)-Cebu (CEB),18,1447.4998888888888,29.26388888888889,2.0216850525185226,647.8313333333334,825.7066804921302,25.537898477367843,175.58333333333334,304.11925429563536,100.0,"SARIMA(1, 1, 1)(1, 1, 1, 12)",10.0,-21249.491457434964,"SARIMA(1, 1, 1)(1, 1, 1, 12)",10.0,570.6458333333335
Legazpi (DRP)-Manila (MNL),31,23319.56051612903,12684.574903225808,54.3945710059694,13098.101162390449,13370.313388126031,32.505885367988704,7806.438000000002,8005.443115728117,31.012837516843376,"SARIMA(0, 0, 2)(0, 1, 1, 12)",372.8392810143915,37718.636146096665,"SARIMA(0, 1, 0)(0, 0, 0, 12)",554.7732706113366,30852.90276666665
Manila (MNL)-Bacolod City (BCD),34,60672.08388235294,26759.920764705887,44.105821083375155,1894.2273333333335,2540.6749292923505,2.8189032569110166,4506.806295864858,4868.543375477604,14.21546777011902,"SARIMA(0, 1, 0)(0, 0, 0, 12)",686.3596311171318,66037.15800000001,"SARIMA(0, 1, 0)(0, 0, 0, 12)",650.3236732312636,29846.25
Manila (MNL)-Butuan (BXU),34,26006.364294117648,17928.087411764707,68.93730784129576,6457.325333333333,6834.56810322603,18.05682107193881,7045.829333333336,7340.043265878663,26.496327393746615,"SARIMA(0, 1, 0)(0, 0, 0, 12)",634.7966826496762,32438.56,"SARIMA(0, 1, 0)(0, 0, 0, 12)",619.6779793431255,23611.0
Manila (MNL)-Cagayan de Oro (CGY),34,53437.49058823529,26332.434647058824,49.27707936355853,1445.1281694831025,1683.9346105156883,2.2830199181756914,5160.774666666668,5364.193229200207,14.968269919643276,"SARIMA(0, 1, 0)(0, 0, 1, 12)",661.4988017285069,65974.66699787453,"SARIMA(0, 1, 0)(0, 0, 1, 12)",631.7160314108245,35763.661278581516
Manila (MNL)-Caticlan (MPH),34,70134.81958823529,34307.163882352936,48.91602214673376,17143.05681292248,17297.05059806036,19.755848930222754,9940.79231503763,10027.398941181627,22.87461441597923,"SARIMA(0, 0, 0)(0, 0, 1, 12)",730.677611843358,71923.26720912852,"SARIMA(0, 0, 2)(0, 0, 0, 12)",696.1994381962668,35023.56021426737
Manila (MNL)-Cauayan (CYZ),34,5963.297647058825,5468.596941176472,91.70424259928825,2066.999333333333,2426.316612931282,14.737405553921517,968.5640000000003,1111.5071368407855,11.492981775792243,"SARIMA(0, 1, 0)(0, 0, 0, 12)",556.5048475201947,11286.464000000002,"SARIMA(0, 1, 0)(0, 0, 0, 12)",541.8137373409587,7486.5
Manila (MNL)-Cebu (CEB),34,118963.35364705884,46414.89276470588,39.0161266825159,3677.8564788265016,4658.456952456996,2.5714591586109825,2482.9023333333316,2749.3750273804035,4.85389053545274,"SARIMA(1, 0, 1)(0, 1, 1, 12)",457.860711789847,174407.87178079181,"SARIMA(0, 1, 0)(0, 0, 0, 12)",659.4501827642615,50425.375
Manila (MNL)-Davao City (DVO),34,91055.9887352941,49395.97797058824,54.24791785434967,7125.843312110155,9494.194970046974,6.662214911584336,3077.6623333333387,3109.1607436930144,5.594102874383209,"SARIMA(0, 1, 0)(0, 0, 0, 12)",703.1447873701553,107260.825,"SARIMA(0, 1, 0)(0, 0, 0, 12)",685.1170500182066,55489.875
Manila (MNL)-Dipolog (DPL),34,9975.748470588236,6081.899117647059,60.96684510017953,779.6871280693704,986.8729670228753,6.791576389091665,718.9935669570083,833.4990618926818,10.248452307931858,"SARIMA(0, 0, 2)(0, 0, 0, 12)",608.2048255681478,10163.886067971163,"SARIMA(0, 0, 1)(0, 0, 0, 12)",586.266503247184,6113.191317470551
Manila (MNL)-Dumaguete City (DGT),34,24969.213,16726.810411764705,66.9897381698202,4729.670810455143,5272.690759040733,15.307720654831103,4741.562489643821,5216.193204700658,21.715165576677357,"SARIMA(0, 1, 0)(0, 0, 0, 12)",618.315562928469,29186.934000000005,"SARIMA(0, 1, 0)(0, 0, 0, 12)",607.0468901860409,20506.5
Manila (MNL)-General Santos (GES),34,33751.047617647055,20886.244441176474,61.88324782622718,5224.910133333334,5870.929647182389,13.899029454180004,3185.2179999999994,3793.9264081495653,14.94841603800132,"SARIMA(0, 1, 0)(0, 0, 0, 12)",639.5020403542605,39479.902,"SARIMA(1, 1, 0)(0, 0, 1, 12)",635.410782866795,24919.011242992172
Manila (MNL)-Iloilo (ILO),34,74338.9124117647,35291.27311764706,47.47348592103151,9094.688806927637,10100.963742299171,10.852289723027807,3058.355333333328,3206.1803285498413,8.12283608642918,"SARIMA(0, 0, 1)(0, 1, 0, 12)",459.7195980653873,95901.79876318021,"SARIMA(0, 1, 0)(0, 0, 0, 12)",666.435557911101,38928.75
Manila (MNL)-Kalibo (KLO),34,16870.506352941175,3076.472823529412,18.235806081736637,2177.207331239652,2226.15335878297,11.58607133237119,1242.5112562990219,1286.871984639395,25.795230444824774,"SARIMA(1, 0, 0)(0, 0, 1, 12)",620.685928119603,18141.857272520752,"SARIMA(1, 0, 0)(2, 0, 0, 12)",585.9374467831979,5192.824208289198
Manila (MNL)-Laoag City (LAO),34,10574.963235294117,3321.369176470588,31.40785554114706,467.6169333333316,625.5916600054992,3.4296554881032018,304.6680000000003,330.218472336119,6.220518419941013,"SARIMA(0, 1, 0)(0, 0, 0, 12)",579.304119902598,16107.418090909094,"SARIMA(0, 1, 0)(0, 0, 0, 12)",534.485513144369,4882.5
Manila (MNL)-Legazpi (DRP),31,23286.239354838708,12434.838064516129,53.39994094809586,11193.225170306507,11477.489303449378,27.601290805158023,5963.849555555556,6152.534682141561,23.643201058083598,"SARIMA(0, 1, 1)(1, 1, 0, 12)",352.27298806195955,41897.57226640554,"SARIMA(0, 1, 0)(0, 0, 0, 12)",551.9139652470114,31436.607966666663
Manila (MNL)-Manila (MNL),31,1064.7759354838709,502.15819354838703,47.160926239396,6056.212328202989,6114.635957431091,1147.5420181988356,3023.9569168781004,3090.3048397320927,1102.9335402568738,"SARIMA(0, 0, 2)(0, 1, 0, 12)",341.93358467064957,2093.0002380110604,"SARIMA(0, 0, 1)(0, 1, 0, 12)",324.6585160139449,1662.8936881771326
Manila (MNL)-Ozamiz (OZC),34,11033.053647058825,7040.603294117647,63.813732075838516,307.8919999999998,380.16704365318117,2.5328127619639673,307.8920000000001,376.8654993389553,3.998600945226304,"SARIMA(0, 1, 0)(0, 0, 0, 12)",563.7881817562195,11900.28,"SARIMA(0, 1, 0)(0, 0, 0, 12)",531.1725571012533,7486.5
Manila (MNL)-Pagadian (PAG),34,8538.50505882353,8538.50505882353,100.0,1554.43398318605,1597.1207097016436,16.041137792519887,1554.43398318605,1597.1207097016436,16.041137792519887,"SARIMA(0, 0, 1)(0, 0, 0, 12)",599.1179128522762,8698.611361517222,"SARIMA(0, 0, 1)(0, 0, 0, 12)",599.1179128522762,8698.611361517222
