DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE
18-Jul-23,Cebu (CEB),,A320 (RP-C4104),-,4:43 PM,4:42 PM,,Unknown,5J773,Cebu Pacific
18-Jul-23,Manila (MNL),Cebu (CEB),A320 (RP-C4104),0:51,3:39 PM,2:48 PM,3:39 PM,Landed 3:39 PM,5J773,Cebu Pacific
18-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:12,1:20 PM,1:31 PM,3:00 PM,Landed 2:43 PM,5J773,Cebu Pacific
17-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:16,1:20 PM,1:50 PM,3:00 PM,Landed 3:06 PM,5J773,Cebu Pacific
16-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3265),1:12,1:20 PM,2:17 PM,3:00 PM,Landed 3:29 PM,5J773,Cebu Pacific
15-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3265),1:16,1:20 PM,2:47 PM,3:00 PM,Landed 4:03 PM,5J773,Cebu Pacific
14-Jul-23,Manila (MNL),Pagadian (PAG),A20N (RP-C4159),1:13,1:20 PM,1:37 PM,3:00 PM,Landed 2:50 PM,5J773,Cebu Pacific
13-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:10,1:20 PM,2:24 PM,3:00 PM,Landed 3:34 PM,5J773,Cebu Pacific
12-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:18,1:20 PM,4:15 PM,3:00 PM,Landed 5:33 PM,5J773,Cebu Pacific
11-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4156),1:16,1:20 PM,2:38 PM,3:00 PM,Landed 3:53 PM,5J773,Cebu Pacific
10-Jul-23,Manila (MNL),Cebu (CEB),A320 (RP-C4108),0:44,4:01 PM,3:11 PM,3:56 PM,Landed 3:56 PM,5J773,Cebu Pacific
10-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:14,1:20 PM,1:48 PM,3:00 PM,Landed 3:02 PM,5J773,Cebu Pacific
9-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:10,1:20 PM,1:36 PM,3:00 PM,Landed 2:46 PM,5J773,Cebu Pacific
8-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:12,1:20 PM,1:49 PM,3:00 PM,Landed 3:01 PM,5J773,Cebu Pacific
7-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3276),1:15,1:20 PM,1:46 PM,3:00 PM,Landed 3:01 PM,5J773,Cebu Pacific
6-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:13,1:20 PM,1:32 PM,3:00 PM,Landed 2:45 PM,5J773,Cebu Pacific
5-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:14,1:20 PM,1:59 PM,3:00 PM,Landed 3:13 PM,5J773,Cebu Pacific
4-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:12,1:20 PM,1:41 PM,3:00 PM,Landed 2:52 PM,5J773,Cebu Pacific
3-Jul-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:18,1:20 PM,1:36 PM,3:00 PM,Landed 2:54 PM,5J773,Cebu Pacific
2-Jul-23,Manila (MNL),Pagadian (PAG),A20N (RP-C4159),1:17,1:20 PM,1:50 PM,3:00 PM,Landed 3:07 PM,5J773,Cebu Pacific
1-Jul-23,Manila (MNL),Pagadian (PAG),A20N (RP-C4159),1:11,1:20 PM,1:42 PM,3:00 PM,Landed 2:53 PM,5J773,Cebu Pacific
30-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:10,1:20 PM,1:40 PM,3:00 PM,Landed 2:50 PM,5J773,Cebu Pacific
29-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4103),1:12,1:20 PM,2:12 PM,3:00 PM,Landed 3:24 PM,5J773,Cebu Pacific
28-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:12,1:20 PM,3:03 PM,3:00 PM,Landed 4:15 PM,5J773,Cebu Pacific
26-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3276),1:16,1:20 PM,1:58 PM,3:00 PM,Landed 3:14 PM,5J773,Cebu Pacific
25-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:19,1:20 PM,1:34 PM,3:00 PM,Landed 2:53 PM,5J773,Cebu Pacific
24-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4103),-,3:32 PM,,,Unknown,5J773,Cebu Pacific
24-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4103),1:19,1:20 PM,2:03 PM,3:00 PM,Landed 3:22 PM,5J773,Cebu Pacific
23-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4102),1:11,1:20 PM,1:56 PM,3:00 PM,Landed 3:08 PM,5J773,Cebu Pacific
22-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3275),1:11,1:20 PM,2:04 PM,3:00 PM,Landed 3:15 PM,5J773,Cebu Pacific
21-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:17,1:20 PM,1:58 PM,3:00 PM,Landed 3:15 PM,5J773,Cebu Pacific
20-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:14,1:20 PM,1:35 PM,3:00 PM,Landed 2:49 PM,5J773,Cebu Pacific
19-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3275),1:15,1:20 PM,1:46 PM,3:00 PM,Landed 3:01 PM,5J773,Cebu Pacific
18-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:16,1:20 PM,1:33 PM,3:00 PM,Landed 2:49 PM,5J773,Cebu Pacific
17-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:15,1:20 PM,1:42 PM,3:00 PM,Landed 2:56 PM,5J773,Cebu Pacific
16-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4103),1:12,1:20 PM,2:24 PM,3:00 PM,Landed 3:36 PM,5J773,Cebu Pacific
15-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:16,1:20 PM,2:44 PM,3:00 PM,Landed 4:00 PM,5J773,Cebu Pacific
14-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4103),1:21,1:20 PM,1:33 PM,3:00 PM,Landed 2:54 PM,5J773,Cebu Pacific
13-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:16,1:20 PM,1:33 PM,3:00 PM,Landed 2:49 PM,5J773,Cebu Pacific
12-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:14,1:20 PM,2:29 PM,3:00 PM,Landed 3:43 PM,5J773,Cebu Pacific
11-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:16,1:20 PM,2:45 PM,3:00 PM,Landed 4:01 PM,5J773,Cebu Pacific
10-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:10,1:20 PM,2:11 PM,3:00 PM,Landed 3:21 PM,5J773,Cebu Pacific
9-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:10,1:20 PM,3:20 PM,3:00 PM,Landed 4:30 PM,5J773,Cebu Pacific
8-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:17,1:20 PM,2:57 PM,3:00 PM,Landed 4:14 PM,5J773,Cebu Pacific
6-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4102),1:14,1:20 PM,1:56 PM,3:00 PM,Landed 3:10 PM,5J773,Cebu Pacific
5-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:16,1:20 PM,1:44 PM,3:00 PM,Landed 3:01 PM,5J773,Cebu Pacific
4-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:14,1:20 PM,2:09 PM,3:00 PM,Landed 3:23 PM,5J773,Cebu Pacific
3-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:12,1:20 PM,3:31 PM,3:00 PM,Landed 4:43 PM,5J773,Cebu Pacific
2-Jun-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4102),1:19,1:20 PM,2:20 PM,3:00 PM,Landed 3:40 PM,5J773,Cebu Pacific
1-Jun-23,Manila (MNL),Pagadian (PAG),A20N (RP-C4157),1:14,1:20 PM,2:34 PM,3:00 PM,Landed 3:49 PM,5J773,Cebu Pacific
31-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4102),1:17,1:20 PM,1:31 PM,3:00 PM,Landed 2:48 PM,5J773,Cebu Pacific
30-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:13,1:20 PM,2:21 PM,3:00 PM,Landed 3:34 PM,5J773,Cebu Pacific
29-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3265),1:14,1:20 PM,2:25 PM,3:00 PM,Landed 3:39 PM,5J773,Cebu Pacific
28-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:11,1:20 PM,1:43 PM,3:00 PM,Landed 2:54 PM,5J773,Cebu Pacific
27-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:11,1:20 PM,1:50 PM,3:00 PM,Landed 3:00 PM,5J773,Cebu Pacific
26-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:10,1:20 PM,2:49 PM,3:00 PM,Landed 4:00 PM,5J773,Cebu Pacific
25-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:12,1:20 PM,2:25 PM,3:00 PM,Landed 3:37 PM,5J773,Cebu Pacific
23-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3276),1:12,1:20 PM,1:57 PM,3:00 PM,Landed 3:09 PM,5J773,Cebu Pacific
22-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4107),1:16,1:20 PM,2:07 PM,3:00 PM,Landed 3:23 PM,5J773,Cebu Pacific
21-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3276),1:16,1:20 PM,2:54 PM,3:00 PM,Landed 4:11 PM,5J773,Cebu Pacific
18-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3276),1:15,1:20 PM,2:14 PM,3:00 PM,Landed 3:29 PM,5J773,Cebu Pacific
17-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3276),1:16,1:20 PM,3:23 PM,3:00 PM,Landed 4:38 PM,5J773,Cebu Pacific
16-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:20,1:20 PM,1:38 PM,3:00 PM,Landed 2:58 PM,5J773,Cebu Pacific
15-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:17,1:20 PM,2:29 PM,3:00 PM,Landed 3:46 PM,5J773,Cebu Pacific
14-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),-,1:20 PM,3:30 PM,3:00 PM,Diverted to CEB,5J773,Cebu Pacific
13-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:10,1:20 PM,2:53 PM,3:00 PM,Landed 4:03 PM,5J773,Cebu Pacific
12-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:12,1:20 PM,2:23 PM,3:00 PM,Landed 3:35 PM,5J773,Cebu Pacific
11-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:11,1:20 PM,2:59 PM,3:00 PM,Landed 4:11 PM,5J773,Cebu Pacific
10-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:09,1:20 PM,3:20 PM,3:00 PM,Landed 4:29 PM,5J773,Cebu Pacific
9-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:13,1:20 PM,2:25 PM,3:00 PM,Landed 3:38 PM,5J773,Cebu Pacific
8-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:14,1:20 PM,3:14 PM,3:00 PM,Landed 4:29 PM,5J773,Cebu Pacific
7-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:09,1:20 PM,1:36 PM,3:00 PM,Landed 2:45 PM,5J773,Cebu Pacific
6-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:10,1:20 PM,2:14 PM,3:00 PM,Landed 3:24 PM,5J773,Cebu Pacific
5-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:19,1:20 PM,3:03 PM,3:00 PM,Landed 4:22 PM,5J773,Cebu Pacific
4-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:17,1:20 PM,3:12 PM,3:00 PM,Landed 4:29 PM,5J773,Cebu Pacific
3-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:20,1:20 PM,4:23 PM,3:00 PM,Landed 5:43 PM,5J773,Cebu Pacific
2-May-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:22,1:20 PM,2:22 PM,3:00 PM,Landed 3:45 PM,5J773,Cebu Pacific
30-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:12,1:20 PM,2:27 PM,3:00 PM,Landed 3:39 PM,5J773,Cebu Pacific
29-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),-,1:20 PM,3:44 PM,3:00 PM,Diverted to MNL,5J773,Cebu Pacific
28-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:07,1:20 PM,1:57 PM,3:00 PM,Landed 3:04 PM,5J773,Cebu Pacific
27-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:10,1:20 PM,1:35 PM,3:00 PM,Landed 2:45 PM,5J773,Cebu Pacific
25-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:12,1:20 PM,2:13 PM,3:00 PM,Landed 3:25 PM,5J773,Cebu Pacific
24-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:09,1:20 PM,2:23 PM,3:00 PM,Landed 3:33 PM,5J773,Cebu Pacific
23-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:09,1:20 PM,2:20 PM,3:00 PM,Landed 3:28 PM,5J773,Cebu Pacific
22-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:16,1:20 PM,3:36 PM,3:00 PM,Landed 4:53 PM,5J773,Cebu Pacific
21-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:18,1:20 PM,1:46 PM,3:00 PM,Landed 3:04 PM,5J773,Cebu Pacific
20-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:09,1:20 PM,2:05 PM,3:00 PM,Landed 3:14 PM,5J773,Cebu Pacific
19-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:11,1:20 PM,2:21 PM,3:00 PM,Landed 3:31 PM,5J773,Cebu Pacific
18-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3275),1:11,1:20 PM,2:15 PM,3:00 PM,Landed 3:26 PM,5J773,Cebu Pacific
17-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:16,1:20 PM,1:31 PM,3:00 PM,Landed 2:48 PM,5J773,Cebu Pacific
16-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:17,1:20 PM,1:31 PM,3:00 PM,Landed 2:48 PM,5J773,Cebu Pacific
15-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3265),1:11,1:20 PM,1:38 PM,3:00 PM,Landed 2:48 PM,5J773,Cebu Pacific
14-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3265),1:09,1:20 PM,3:09 PM,3:00 PM,Landed 4:17 PM,5J773,Cebu Pacific
12-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:09,1:20 PM,2:22 PM,3:00 PM,Landed 3:32 PM,5J773,Cebu Pacific
10-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:11,1:20 PM,1:48 PM,3:00 PM,Landed 2:59 PM,5J773,Cebu Pacific
9-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:18,1:20 PM,1:49 PM,3:00 PM,Landed 3:07 PM,5J773,Cebu Pacific
8-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:11,1:20 PM,1:29 PM,3:00 PM,Landed 2:40 PM,5J773,Cebu Pacific
7-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:15,1:20 PM,1:46 PM,3:00 PM,Landed 3:01 PM,5J773,Cebu Pacific
6-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:06,1:20 PM,1:54 PM,3:00 PM,Landed 3:00 PM,5J773,Cebu Pacific
5-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:11,1:20 PM,1:43 PM,3:00 PM,Landed 2:54 PM,5J773,Cebu Pacific
3-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4102),1:13,1:20 PM,1:35 PM,3:00 PM,Landed 2:48 PM,5J773,Cebu Pacific
2-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:19,1:20 PM,1:35 PM,3:00 PM,Landed 2:55 PM,5J773,Cebu Pacific
1-Apr-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4102),1:16,1:20 PM,2:33 PM,3:00 PM,Landed 3:49 PM,5J773,Cebu Pacific
31-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:17,1:20 PM,2:14 PM,3:00 PM,Landed 3:32 PM,5J773,Cebu Pacific
30-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3265),1:15,1:20 PM,1:53 PM,3:00 PM,Landed 3:07 PM,5J773,Cebu Pacific
29-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:15,1:20 PM,2:20 PM,3:00 PM,Landed 3:35 PM,5J773,Cebu Pacific
26-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:09,1:20 PM,2:31 PM,3:00 PM,Landed 3:40 PM,5J773,Cebu Pacific
25-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:08,2:00 PM,2:16 PM,3:50 PM,Landed 3:24 PM,5J773,Cebu Pacific
24-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:13,2:00 PM,2:37 PM,3:50 PM,Landed 3:50 PM,5J773,Cebu Pacific
23-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:16,2:00 PM,2:15 PM,3:50 PM,Landed 3:31 PM,5J773,Cebu Pacific
22-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:11,1:40 PM,2:22 PM,3:30 PM,Landed 3:32 PM,5J773,Cebu Pacific
21-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3275),1:09,2:00 PM,2:13 PM,3:50 PM,Landed 3:22 PM,5J773,Cebu Pacific
20-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:12,2:00 PM,2:22 PM,3:50 PM,Landed 3:34 PM,5J773,Cebu Pacific
19-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:14,2:00 PM,2:19 PM,3:50 PM,Landed 3:32 PM,5J773,Cebu Pacific
18-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:14,2:00 PM,2:19 PM,3:50 PM,Landed 3:33 PM,5J773,Cebu Pacific
17-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:15,2:00 PM,2:29 PM,3:50 PM,Landed 3:44 PM,5J773,Cebu Pacific
16-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3275),1:13,2:00 PM,2:52 PM,3:50 PM,Landed 4:06 PM,5J773,Cebu Pacific
15-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:13,1:40 PM,2:33 PM,3:30 PM,Landed 3:47 PM,5J773,Cebu Pacific
14-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3275),1:13,2:00 PM,2:16 PM,3:50 PM,Landed 3:29 PM,5J773,Cebu Pacific
13-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:14,2:00 PM,2:06 PM,3:50 PM,Landed 3:20 PM,5J773,Cebu Pacific
12-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:12,2:00 PM,2:12 PM,3:50 PM,Landed 3:24 PM,5J773,Cebu Pacific
11-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:15,2:00 PM,2:22 PM,3:50 PM,Landed 3:37 PM,5J773,Cebu Pacific
10-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:14,2:00 PM,2:29 PM,3:50 PM,Landed 3:43 PM,5J773,Cebu Pacific
9-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:13,2:00 PM,2:33 PM,3:50 PM,Landed 3:46 PM,5J773,Cebu Pacific
8-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:12,1:40 PM,1:54 PM,3:30 PM,Landed 3:06 PM,5J773,Cebu Pacific
7-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3265),1:14,2:00 PM,2:20 PM,3:50 PM,Landed 3:34 PM,5J773,Cebu Pacific
6-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:13,2:00 PM,2:14 PM,3:50 PM,Landed 3:26 PM,5J773,Cebu Pacific
5-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3265),1:12,2:00 PM,2:31 PM,3:50 PM,Landed 3:43 PM,5J773,Cebu Pacific
4-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:14,2:00 PM,2:27 PM,3:50 PM,Landed 3:41 PM,5J773,Cebu Pacific
3-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:11,2:00 PM,2:59 PM,3:50 PM,Landed 4:10 PM,5J773,Cebu Pacific
2-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:16,2:00 PM,2:20 PM,3:50 PM,Landed 3:36 PM,5J773,Cebu Pacific
1-Mar-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:17,1:40 PM,2:13 PM,3:30 PM,Landed 3:30 PM,5J773,Cebu Pacific
28-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:15,2:00 PM,2:29 PM,3:50 PM,Landed 3:44 PM,5J773,Cebu Pacific
27-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:13,2:00 PM,3:49 PM,3:50 PM,Landed 5:02 PM,5J773,Cebu Pacific
26-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:14,2:00 PM,2:39 PM,3:50 PM,Landed 3:54 PM,5J773,Cebu Pacific
25-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:13,2:00 PM,2:50 PM,3:50 PM,Landed 4:03 PM,5J773,Cebu Pacific
24-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:10,2:00 PM,2:29 PM,3:50 PM,Landed 3:39 PM,5J773,Cebu Pacific
23-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:14,2:00 PM,2:35 PM,3:50 PM,Landed 3:49 PM,5J773,Cebu Pacific
22-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3275),1:16,1:40 PM,2:40 PM,3:30 PM,Landed 3:55 PM,5J773,Cebu Pacific
21-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:15,2:00 PM,3:49 PM,3:50 PM,Landed 5:04 PM,5J773,Cebu Pacific
20-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3275),1:11,2:00 PM,2:45 PM,3:50 PM,Landed 3:56 PM,5J773,Cebu Pacific
19-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:20,2:00 PM,2:17 PM,3:50 PM,Landed 3:37 PM,5J773,Cebu Pacific
18-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3275),1:13,2:00 PM,2:47 PM,3:50 PM,Landed 4:00 PM,5J773,Cebu Pacific
17-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:14,2:00 PM,3:06 PM,3:50 PM,Landed 4:20 PM,5J773,Cebu Pacific
16-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:15,2:00 PM,3:03 PM,3:50 PM,Landed 4:17 PM,5J773,Cebu Pacific
15-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:12,1:40 PM,2:40 PM,3:30 PM,Landed 3:52 PM,5J773,Cebu Pacific
14-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:16,2:00 PM,2:28 PM,3:50 PM,Landed 3:44 PM,5J773,Cebu Pacific
13-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:13,2:00 PM,2:15 PM,3:50 PM,Landed 3:29 PM,5J773,Cebu Pacific
12-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:12,2:00 PM,2:59 PM,3:50 PM,Landed 4:11 PM,5J773,Cebu Pacific
11-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:13,2:00 PM,2:19 PM,3:50 PM,Landed 3:32 PM,5J773,Cebu Pacific
10-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:10,2:00 PM,2:35 PM,3:50 PM,Landed 3:44 PM,5J773,Cebu Pacific
9-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:16,2:00 PM,2:24 PM,3:50 PM,Landed 3:40 PM,5J773,Cebu Pacific
8-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:14,1:40 PM,2:23 PM,3:30 PM,Landed 3:36 PM,5J773,Cebu Pacific
7-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:11,2:00 PM,2:36 PM,3:50 PM,Landed 3:46 PM,5J773,Cebu Pacific
6-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:09,2:00 PM,2:46 PM,3:50 PM,Landed 3:55 PM,5J773,Cebu Pacific
5-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:13,2:00 PM,2:54 PM,3:50 PM,Landed 4:07 PM,5J773,Cebu Pacific
4-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:16,2:00 PM,2:53 PM,3:50 PM,Landed 4:09 PM,5J773,Cebu Pacific
3-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3274),1:13,2:00 PM,3:02 PM,3:50 PM,Landed 4:15 PM,5J773,Cebu Pacific
2-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C4107),1:19,2:00 PM,2:17 PM,3:50 PM,Landed 3:36 PM,5J773,Cebu Pacific
1-Feb-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:16,1:40 PM,2:28 PM,3:30 PM,Landed 3:44 PM,5J773,Cebu Pacific
31-Jan-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3268),1:13,2:00 PM,3:10 PM,3:50 PM,Landed 4:23 PM,5J773,Cebu Pacific
30-Jan-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:16,2:00 PM,2:28 PM,3:50 PM,Landed 3:44 PM,5J773,Cebu Pacific
28-Jan-23,Manila (MNL),Pagadian (PAG),A320 (RP-C3267),1:11,1:40 PM,2:30 PM,3:30 PM,Landed 3:41 PM,5J773,Cebu Pacific
