Route,From,To,Year,Month,Passenger,OwnShFli,RouteHHI,AirHHI_From,AirHHI_To,AirFli_From,AirFli_To,Business_From,Business_To,Accommodation_From,Accommodation_To,Port_From,Port_To,EGrowth_From,EGrowth_To,OFW_From,OFW_To,Travelers_From,Travelers_To,Establishment_From,Establishment_To,Entry,cluster,dist_to_centroid,cluster_size,centroid_RouteHHI,centroid_AirHHI_From,centroid_AirHHI_To,centroid_AirFli_From,centroid_AirFli_To,centroid_Business_From,centroid_Business_To,centroid_Accommodation_From,centroid_Accommodation_To,centroid_Port_From,centroid_Port_To,centroid_EGrowth_From,centroid_EGrowth_To,centroid_OFW_From,centroid_OFW_To,centroid_Travelers_From,centroid_Travelers_To,centroid_Establishment_From,centroid_Establishment_To
ENI-USU,ENI,USU,2024,3,0.0,0.0,0.0,0.0,4873.53,0,183,0.0141,0.0053,0.2391,0.0456,1.9942,1.9757,0.0021,0.0016,1095,1095,2810208,2810208,51,51,0,3,3.624627886038568,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
EUQ-MNL,EUQ,MNL,2024,3,0.0,0.0,10000.0,10000.0,3650.95,12,6231,0.0176,0.1691,0.2494,0.5725,1.9871,1.9891,0.0009,0.1717,2618,4565,5909568,7348669,147,1351,0,0,2.8570942792758376,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
GES-CEB,GES,CEB,2024,3,4542.12,76.38,6391.81,5643.25,3135.88,206,1982,0.0677,0.0056,0.0731,0.5096,1.8292,1.891,0.1054,0.0813,1625,2606,1705910,7517450,82,386,1,3,1.9461245541295413,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
GES-ILO,GES,ILO,2024,3,1968.252,100.0,10000.0,5643.25,3546.66,206,582,0.0677,2.0,0.0731,0.001,1.8292,1.9149,0.1054,0.0007,1625,2618,1705910,5909568,82,147,1,4,4.120292492426539,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
GES-MNL,GES,MNL,2024,3,22768.394,64.71,5432.77,5643.25,3650.95,206,6231,0.0677,0.1691,0.0731,0.5725,1.8292,1.9891,0.1054,0.1717,1625,4565,1705910,7348669,82,1351,1,0,1.3316791346494725,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
IAO-CEB,IAO,CEB,2024,3,3223.44,48.43,5004.93,5293.07,3135.88,186,1982,0.0426,0.0056,0.0,0.5096,1.977,1.891,0.0025,0.0813,920,2606,1728856,7517450,47,386,1,3,1.3499117221268448,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
IAO-CRK,IAO,CRK,2024,3,0.0,0.0,0.0,5293.07,8836.7,186,151,0.0426,0.0065,0.0,0.1865,1.977,1.2661,0.0025,0.1108,920,3779,1728856,5691259,47,243,0,3,3.5811312925334176,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
IAO-DVO,IAO,DVO,2024,3,761.904,100.0,10000.0,5293.07,4831.43,186,679,0.0426,0.6037,0.0,0.4554,1.977,1.7601,0.0025,0.1592,920,1837,1728856,4116016,47,205,1,3,2.21021644893687,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
IAO-MNL,IAO,MNL,2024,3,0.0,0.0,10000.0,5293.07,3650.95,186,6231,0.0426,0.1691,0.0,0.5725,1.977,1.9891,0.0025,0.1717,920,4565,1728856,7348669,47,1351,0,0,1.9686842765295025,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
ILO-BCD,ILO,BCD,2024,3,0.0,0.0,0.0,3478.95,3530.48,620,438,2.0,0.0525,0.001,0.1407,1.9149,1.7466,0.0007,0.1829,2618,2618,5909568,5909568,147,147,0,5,1.8439277241617793,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-CEB,ILO,CEB,2024,3,3677.652,59.62,3506.1,3478.95,3135.88,620,1982,2.0,0.0056,0.001,0.5096,1.9149,1.891,0.0007,0.0813,2618,2606,5909568,7517450,147,386,1,5,1.9546468094308223,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-CGY,ILO,CGY,2024,3,757.02,100.0,10000.0,3478.95,3189.46,620,448,2.0,0.072,0.001,0.0369,1.9149,1.9531,0.0007,0.0014,2618,1573,5909568,2941319,147,135,1,5,2.624630965541415,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-CRK,ILO,CRK,2024,3,0.0,0.0,0.0,3478.95,8836.7,620,151,2.0,0.0065,0.001,0.1865,1.9149,1.2661,0.0007,0.1108,2618,3779,5909568,5691259,147,243,0,5,3.3213729561247125,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-DGT,ILO,DGT,2024,3,0.0,0.0,0.0,3478.95,5520.53,620,186,2.0,0.0,0.001,0.1754,1.9149,1.9427,0.0007,0.0084,2618,2606,5909568,7517450,147,386,0,5,2.2040770856593985,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-DRP,ILO,DRP,2024,3,0.0,0.0,0.0,3478.95,5038.76,620,148,2.0,2.0,0.001,0.0165,1.9149,1.3268,0.0007,0.0008,2618,1909,5909568,4631579,147,93,0,5,3.9981808476988574,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-DVO,ILO,DVO,2024,3,0.0,0.0,0.0,3478.95,4831.43,620,679,2.0,0.6037,0.001,0.4554,1.9149,1.7601,0.0007,0.1592,2618,1837,5909568,4116016,147,205,0,5,1.6045539528107153,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-GES,ILO,GES,2024,3,1968.252,100.0,10000.0,3478.95,5663.03,620,205,2.0,0.0677,0.001,0.0731,1.9149,1.8292,0.0007,0.1054,2618,1625,5909568,1705910,147,82,1,5,2.461872407070936,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-KLO,ILO,KLO,2024,3,0.0,0.0,0.0,3478.95,9784.97,620,92,2.0,0.0773,0.001,0.1044,1.9149,1.8404,0.0007,0.0029,2618,2618,5909568,5909568,147,147,0,5,2.759527732663612,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-MNL,ILO,MNL,2024,3,35508.308,44.47,3528.32,3478.95,3650.95,620,6231,2.0,0.1691,0.001,0.5725,1.9149,1.9891,0.0007,0.1717,2618,4565,5909568,7348669,147,1351,1,0,3.5760108156373875,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
ILO-MPH,ILO,MPH,2024,3,0.0,0.0,0.0,3478.95,4031.03,620,691,2.0,0.0902,0.001,1.3168,1.9149,1.9746,0.0007,0.0014,2618,2618,5909568,5909568,147,147,0,5,3.847690529673227,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-PPS,ILO,PPS,2024,3,0.0,0.0,0.0,3478.95,3636.36,620,446,2.0,0.0354,0.001,0.2292,1.9149,1.3649,0.0007,0.1602,2618,1095,5909568,2810208,147,51,0,5,2.66370880619977,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-TAC,ILO,TAC,2024,3,0.0,0.0,0.0,3478.95,3583.14,620,377,2.0,0.0177,0.001,0.1266,1.9149,1.7168,0.0007,0.1699,2618,1528,5909568,1695713,147,103,0,5,2.300619664734667,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-TAG,ILO,TAG,2024,3,0.0,0.0,0.0,3478.95,3648.52,620,294,2.0,0.0022,0.001,0.746,1.9149,1.9782,0.0007,0.0037,2618,2606,5909568,7517450,147,386,0,5,2.7073034375423344,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
ILO-ZAM,ILO,ZAM,2024,3,0.0,0.0,0.0,3478.95,5212.9,620,63,2.0,0.0394,0.001,0.0863,1.9149,1.405,0.0007,0.2669,2618,1263,5909568,1953463,147,64,0,5,3.427757596943711,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
KLO-MNL,KLO,MNL,2024,3,4693.524,26.27,6126.23,6126.11,3650.95,118,6231,0.0773,0.1691,0.1044,0.5725,1.8404,1.9891,0.0029,0.1717,2618,4565,5909568,7348669,147,1351,1,0,1.5309721359971435,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
KLO-MPH,KLO,MPH,2024,3,0.0,0.0,0.0,6126.11,4031.03,118,691,0.0773,0.0902,0.1044,1.3168,1.8404,1.9746,0.0029,0.0014,2618,2618,5909568,5909568,147,147,0,3,3.8708462372469254,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
LAO-MNL,LAO,MNL,2024,3,4542.12,39.87,5205.23,5205.06,3650.95,75,6231,0.1189,0.1691,0.4868,0.5725,1.9367,1.9891,0.0129,0.1717,1736,4565,1857396,7348669,58,1351,1,0,1.3698965649995534,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
LGP-MNL,LGP,MNL,2024,3,0.0,0.0,0.0,0.0,3650.95,0,6231,2.0,0.1691,1.1444,0.5725,1.9183,1.9891,0.0098,0.1717,1909,4565,4631579,7348669,93,1351,0,0,5.102312107377367,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
MBT-CEB,MBT,CEB,2024,3,0.0,0.0,0.0,0.0,3135.88,0,1982,0.0,0.0056,0.052,0.5096,1.9706,1.891,0.0011,0.0813,1909,2606,4631579,7517450,93,386,0,3,2.9062802964191707,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
MBT-CRK,MBT,CRK,2024,3,0.0,0.0,0.0,0.0,8836.7,0,151,0.0,0.0065,0.052,0.1865,1.9706,1.2661,0.0011,0.1108,1909,3779,4631579,5691259,93,243,0,3,4.2869237779633,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
MBT-MNL,MBT,MNL,2024,3,0.0,0.0,0.0,0.0,3650.95,0,6231,0.0,0.1691,0.052,0.5725,1.9706,1.9891,0.0011,0.1717,1909,4565,4631579,7348669,93,1351,0,0,2.7514157153474534,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
MNL-BAG,MNL,BAG,2024,3,0.0,0.0,0.0,3739.89,0.0,5506,0,0.1691,0.2033,0.5725,0.5139,1.9891,1.4349,0.1717,0.1274,4565,627,7348669,1983511,1351,38,0,1,3.6969084110538186,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-BCD,MNL,BCD,2024,3,24400.464,42.58,3500.3,3739.89,3530.48,5506,438,0.1691,0.0525,0.5725,0.1407,1.9891,1.7466,0.1717,0.1829,4565,2618,7348669,5909568,1351,147,1,1,2.392050568098946,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-BSO,MNL,BSO,2024,3,0.0,0.0,10000.0,3739.89,10000.0,5506,31,0.1691,0.0348,0.5725,0.2377,1.9891,1.996,0.1717,0.0006,4565,1216,7348669,1113791,1351,46,0,1,2.665607846384687,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-BXU,MNL,BXU,2024,3,16817.24,64.55,5423.4,3739.89,5211.39,5506,199,0.1691,0.018,0.5725,0.0452,1.9891,1.8643,0.1717,0.2916,4565,920,7348669,1728856,1351,47,1,1,3.316482765422356,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-CBO,MNL,CBO,2024,3,0.0,0.0,10000.0,3739.89,10000.0,5506,26,0.1691,0.165,0.5725,0.0388,1.9891,1.9501,0.1717,0.0101,4565,940,7348669,1878952,1351,6,0,1,2.5740187888142483,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-CEB,MNL,CEB,2024,3,45342.242,35.81,3381.46,3739.89,3135.88,5506,1982,0.1691,0.0056,0.5725,0.5096,1.9891,1.891,0.1717,0.0813,4565,2606,7348669,7517450,1351,386,1,1,2.6610532279486323,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-CGY,MNL,CGY,2024,3,21385.408,43.51,3667.47,3739.89,3189.46,5506,448,0.1691,0.072,0.5725,0.0369,1.9891,1.9531,0.1717,0.0014,4565,1573,7348669,2941319,1351,135,1,1,1.565648411740252,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-CRK,MNL,CRK,2024,3,0.0,0.0,0.0,3739.89,8836.7,5506,151,0.1691,0.0065,0.5725,0.1865,1.9891,1.2661,0.1717,0.1108,4565,3779,7348669,5691259,1351,243,0,1,3.8940898757389837,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-CRM,MNL,CRM,2024,3,0.0,0.0,10000.0,3739.89,10000.0,5506,18,0.1691,0.0586,0.5725,0.0541,1.9891,1.9967,0.1717,0.0006,4565,1528,7348669,1695713,1351,103,0,1,2.592345316514861,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-CYP,MNL,CYP,2024,3,0.0,0.0,10000.0,3739.89,5178.59,5506,31,0.1691,0.0009,0.5725,0.3387,1.9891,1.9297,0.1717,0.0019,4565,1528,7348669,1695713,1351,103,0,1,1.6592220781023164,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-CYZ,MNL,CYZ,2024,3,4542.12,100.0,10000.0,3739.89,10000.0,5506,30,0.1691,0.1052,0.5725,0.0793,1.9891,1.6779,0.1717,0.0065,4565,1216,7348669,1113791,1351,46,1,1,2.668446087389834,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-DGT,MNL,DGT,2024,3,18471.288,66.3,5531.38,3739.89,5520.53,5506,186,0.1691,0.0,0.5725,0.1754,1.9891,1.9427,0.1717,0.0084,4565,2606,7348669,7517450,1351,386,1,1,2.1505491809187727,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-DPL,MNL,DPL,2024,3,6661.776,58.67,5150.34,3739.89,5150.22,5506,75,0.1691,0.0248,0.5725,0.2653,1.9891,1.9409,0.1717,0.0123,4565,1263,7348669,1953463,1351,64,1,1,1.1924748748791432,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-DRP,MNL,DRP,2024,3,8765.152,44.15,5068.44,3739.89,5038.76,5506,148,0.1691,2.0,0.5725,0.0165,1.9891,1.3268,0.1717,0.0008,4565,1909,7348669,4631579,1351,93,1,1,4.0741870748480835,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-DVO,MNL,DVO,2024,3,40713.838,50.33,5000.22,3739.89,4831.43,5506,679,0.1691,0.6037,0.5725,0.4554,1.9891,1.7601,0.1717,0.1592,4565,1837,7348669,4116016,1351,205,1,1,1.7902057857730327,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-ENI,MNL,ENI,2024,3,0.0,0.0,0.0,3739.89,0.0,5506,0,0.1691,0.0141,0.5725,0.2391,1.9891,1.9942,0.1717,0.0021,4565,1095,7348669,2810208,1351,51,0,1,2.9307989564265404,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
MNL-EUQ,MNL,EUQ,2024,3,0.0,0.0,10000.0,3739.89,10000.0,5506,12,0.1691,0.0176,0.5725,0.2494,1.9891,1.9871,0.1717,0.0009,4565,2618,7348669,5909568,1351,147,0,1,2.6825970601737708,1369,5661.409225712199,3829.8648648648646,5499.64796201607,5254.000000000002,228.34550766983216,0.16909999999999975,0.2622837837837838,0.5725000000000001,0.23072162162162158,1.9891000000000003,1.8326540540540541,0.17169999999999982,0.04822162162162163,4564.999999999997,1756.8108108108104,7348669.000000009,3601912.9729729732,1351.0000000000007,117.4054054054053
