DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE,# OF SEATS
3/21/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:47:00,9:35:00,9:34:00,10:35:00,Landed 10:20 AM,DG6850,Cebgo,72
3/20/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:44:00,9:35:00,9:40:00,10:35:00,Landed 10:23 AM,DG6850,Cebgo,72
3/19/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:41:00,9:35:00,9:36:00,10:35:00,Landed 10:17 AM,DG6850,Cebgo,72
3/18/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:47:00,9:35:00,9:37:00,10:35:00,Landed 10:24 AM,DG6850,Cebgo,72
3/17/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7287),0:44:00,9:35:00,9:46:00,10:35:00,Landed 10:30 AM,DG6850,Cebgo,72
3/16/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:39:00,9:35:00,9:31:00,10:35:00,Landed 10:10 AM,DG6850,Cebgo,72
3/15/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7285),0:46:00,9:35:00,9:45:00,10:35:00,Landed 10:31 AM,DG6850,Cebgo,72
3/14/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:40:00,9:35:00,9:34:00,10:35:00,Landed 10:14 AM,DG6850,Cebgo,72
3/13/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:46:00,9:35:00,9:36:00,10:35:00,Landed 10:22 AM,DG6850,Cebgo,72
3/12/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7283),0:44:00,9:35:00,9:41:00,10:35:00,Landed 10:26 AM,DG6850,Cebgo,72
3/11/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7292),0:42:00,9:35:00,9:55:00,10:35:00,Landed 10:37 AM,DG6850,Cebgo,72
3/10/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:41:00,9:35:00,9:32:00,10:35:00,Landed 10:13 AM,DG6850,Cebgo,72
3/9/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7283),0:44:00,9:35:00,9:43:00,10:35:00,Landed 10:27 AM,DG6850,Cebgo,72
3/8/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:42:00,9:35:00,9:48:00,10:35:00,Landed 10:30 AM,DG6850,Cebgo,72
3/7/2025 0:00,Cebu (CEB),Surigao (SUG),AT76 (RP-C7280),0:35:00,12:23:00,11:47:00,12:23:00,Landed 12:23 PM,DG6850,Cebgo,72
3/7/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:47:00,9:35:00,10:04:00,10:35:00,Landed 10:51 AM,DG6850,Cebgo,72
3/6/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7291),0:45:00,9:35:00,9:36:00,10:35:00,Landed 10:21 AM,DG6850,Cebgo,72
3/5/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:41:00,9:35:00,9:39:00,10:35:00,Landed 10:21 AM,DG6850,Cebgo,72
3/4/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:45:00,9:35:00,9:32:00,10:35:00,Landed 10:17 AM,DG6850,Cebgo,72
3/3/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7283),0:40:00,9:35:00,9:25:00,10:35:00,Landed 10:05 AM,DG6850,Cebgo,72
3/2/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7283),0:40:00,9:35:00,9:54:00,10:35:00,Landed 10:34 AM,DG6850,Cebgo,72
3/1/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7281),0:41:00,9:35:00,9:44:00,10:35:00,Landed 10:26 AM,DG6850,Cebgo,72
2/28/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:39:00,9:40:00,9:42:00,10:40:00,Landed 10:21 AM,DG6850,Cebgo,72
2/27/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7283),0:45:00,9:40:00,9:39:00,10:40:00,Landed 10:24 AM,DG6850,Cebgo,72
2/26/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7283),0:52:00,9:40:00,9:49:00,10:40:00,Landed 10:41 AM,DG6850,Cebgo,72
2/25/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:44:00,9:40:00,10:16:00,10:40:00,Landed 10:59 AM,DG6850,Cebgo,72
2/24/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:41:00,9:40:00,9:53:00,10:40:00,Landed 10:34 AM,DG6850,Cebgo,72
2/23/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:47:00,9:40:00,9:48:00,10:40:00,Landed 10:35 AM,DG6850,Cebgo,72
2/22/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:41:00,9:35:00,9:51:00,10:35:00,Landed 10:31 AM,DG6850,Cebgo,72
2/21/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:42:00,9:35:00,10:22:00,10:35:00,Landed 11:04 AM,DG6850,Cebgo,72
2/20/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:42:00,9:35:00,9:55:00,10:35:00,Landed 10:38 AM,DG6850,Cebgo,72
2/19/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:46:00,9:40:00,10:20:00,10:40:00,Landed 11:05 AM,DG6850,Cebgo,72
2/18/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:41:00,9:40:00,9:40:00,10:40:00,Landed 10:21 AM,DG6850,Cebgo,72
2/16/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7291),0:42:00,9:40:00,10:10:00,10:40:00,Landed 10:51 AM,DG6850,Cebgo,72
2/15/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:48:00,9:40:00,9:28:00,10:40:00,Landed 10:15 AM,DG6850,Cebgo,72
2/14/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7291),0:49:00,9:35:00,10:05:00,10:35:00,Landed 10:54 AM,DG6850,Cebgo,72
2/13/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7291),0:46:00,9:35:00,9:50:00,10:35:00,Landed 10:36 AM,DG6850,Cebgo,72
2/12/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7289),0:51:00,9:35:00,9:52:00,10:35:00,Landed 10:43 AM,DG6850,Cebgo,72
2/11/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7291),0:47:00,9:40:00,9:37:00,10:40:00,Landed 10:24 AM,DG6850,Cebgo,72
2/9/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7287),0:42:00,9:40:00,9:42:00,10:40:00,Landed 10:24 AM,DG6850,Cebgo,72
2/8/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7289),0:39:00,9:40:00,9:40:00,10:40:00,Landed 10:18 AM,DG6850,Cebgo,72
2/7/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7286),0:41:00,9:40:00,9:32:00,10:40:00,Landed 10:13 AM,DG6850,Cebgo,72
2/6/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7286),0:42:00,9:40:00,9:53:00,10:40:00,Landed 10:36 AM,DG6850,Cebgo,72
2/5/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:43:00,9:40:00,9:18:00,10:40:00,Landed 10:01 AM,DG6850,Cebgo,72
2/4/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:41:00,9:40:00,9:42:00,10:40:00,Landed 10:23 AM,DG6850,Cebgo,72
2/3/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7291),0:43:00,9:40:00,9:58:00,10:40:00,Landed 10:41 AM,DG6850,Cebgo,72
2/1/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7288),0:41:00,9:40:00,10:14:00,10:40:00,Landed 10:55 AM,DG6850,Cebgo,72
1/31/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7291),0:43:00,9:40:00,9:31:00,10:40:00,Landed 10:14 AM,DG6850,Cebgo,72
1/30/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:39:00,9:40:00,16:50:00,10:40:00,Landed 5:29 PM,DG6850,Cebgo,72
1/29/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:49:00,9:40:00,10:42:00,10:40:00,Landed 11:31 AM,DG6850,Cebgo,72
1/28/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:41:00,9:40:00,9:46:00,10:40:00,Landed 10:27 AM,DG6850,Cebgo,72
1/27/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:45:00,9:40:00,10:00:00,10:40:00,Landed 10:45 AM,DG6850,Cebgo,72
1/25/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:43:00,9:40:00,9:36:00,10:40:00,Landed 10:19 AM,DG6850,Cebgo,72
1/24/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:42:00,9:40:00,9:55:00,10:40:00,Landed 10:37 AM,DG6850,Cebgo,72
1/23/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:42:00,9:40:00,9:55:00,10:40:00,Landed 10:36 AM,DG6850,Cebgo,72
1/22/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:47:00,9:40:00,10:27:00,10:40:00,Landed 11:13 AM,DG6850,Cebgo,72
1/20/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7285),0:42:00,9:40:00,12:35:00,10:40:00,Landed 1:17 PM,DG6850,Cebgo,72
1/19/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7288),0:44:00,9:40:00,9:45:00,10:40:00,Landed 10:30 AM,DG6850,Cebgo,72
1/18/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7285),0:44:00,9:40:00,9:47:00,10:40:00,Landed 10:32 AM,DG6850,Cebgo,72
1/17/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7288),0:41:00,9:40:00,9:47:00,10:40:00,Landed 10:29 AM,DG6850,Cebgo,72
1/16/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:43:00,9:40:00,9:36:00,10:40:00,Landed 10:19 AM,DG6850,Cebgo,72
1/15/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:40:00,9:40:00,9:45:00,10:40:00,Landed 10:25 AM,DG6850,Cebgo,72
1/14/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7281),0:51:00,9:40:00,9:38:00,10:40:00,Landed 10:29 AM,DG6850,Cebgo,72
1/13/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7281),0:53:00,9:40:00,10:10:00,10:40:00,Landed 11:03 AM,DG6850,Cebgo,72
1/12/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:43:00,9:40:00,10:25:00,10:40:00,Landed 11:08 AM,DG6850,Cebgo,72
1/11/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:41:00,9:40:00,9:46:00,10:40:00,Landed 10:27 AM,DG6850,Cebgo,72
1/10/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7291),0:50:00,9:35:00,10:15:00,10:35:00,Landed 11:05 AM,DG6850,Cebgo,72
1/9/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:47:00,9:40:00,10:37:00,10:40:00,Landed 11:24 AM,DG6850,Cebgo,72
1/8/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:49:00,9:40:00,10:07:00,10:40:00,Landed 10:56 AM,DG6850,Cebgo,72
1/6/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7289),0:41:00,9:40:00,9:43:00,10:40:00,Landed 10:24 AM,DG6850,Cebgo,72
1/5/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:48:00,9:40:00,9:52:00,10:40:00,Landed 10:39 AM,DG6850,Cebgo,72
1/4/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:48:00,9:40:00,9:35:00,10:40:00,Landed 10:24 AM,DG6850,Cebgo,72
1/3/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:43:00,9:40:00,9:56:00,10:40:00,Landed 10:39 AM,DG6850,Cebgo,72
1/2/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:43:00,9:40:00,10:09:00,10:40:00,Landed 10:52 AM,DG6850,Cebgo,72
1/1/2025 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:43:00,9:40:00,9:45:00,10:40:00,Landed 10:28 AM,DG6850,Cebgo,72
12/31/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7289),0:45:00,9:40:00,9:40:00,10:40:00,Landed 10:25 AM,DG6850,Cebgo,72
12/30/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:39:00,9:40:00,9:27:00,10:40:00,Landed 10:07 AM,DG6850,Cebgo,72
12/29/2024 0:00,Tacloban (TAC),Cebu (CEB),AT76 (RP-C7285),0:39:00,19:10:00,18:31:00,19:10:00,Landed 7:10 PM,DG6850,Cebgo,72
12/29/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:42:00,9:40:00,9:50:00,10:40:00,Landed 10:31 AM,DG6850,Cebgo,72
12/28/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:57:00,9:40:00,9:40:00,10:40:00,Landed 10:37 AM,DG6850,Cebgo,72
12/27/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:51:00,9:40:00,10:42:00,10:40:00,Landed 11:33 AM,DG6850,Cebgo,72
12/26/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:50:00,9:40:00,9:43:00,10:40:00,Landed 10:33 AM,DG6850,Cebgo,72
12/25/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:40:00,9:40:00,9:43:00,10:40:00,Landed 10:23 AM,DG6850,Cebgo,72
12/24/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7280),0:49:00,9:40:00,9:39:00,10:40:00,Landed 10:29 AM,DG6850,Cebgo,72
12/23/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7289),0:43:00,9:40:00,10:06:00,10:40:00,Landed 10:48 AM,DG6850,Cebgo,72
12/22/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7289),0:44:00,9:40:00,9:36:00,10:40:00,Landed 10:20 AM,DG6850,Cebgo,72
12/21/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:43:00,9:40:00,9:34:00,10:40:00,Landed 10:17 AM,DG6850,Cebgo,72
12/20/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:43:00,9:40:00,9:44:00,10:40:00,Landed 10:27 AM,DG6850,Cebgo,72
12/19/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7286),1:01:00,9:40:00,10:00:00,10:40:00,Landed 11:01 AM,DG6850,Cebgo,72
12/18/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:48:00,9:40:00,10:09:00,10:40:00,Landed 10:57 AM,DG6850,Cebgo,72
12/17/2024 0:00,Davao City (DVO),Cebu (CEB),AT76 (RP-C7286),2:26:00,9:40:00,8:39:00,11:05:00,Landed 11:05 AM,DG6850,Cebgo,72
12/15/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7285),0:43:00,9:40:00,9:41:00,10:40:00,Landed 10:24 AM,DG6850,Cebgo,72
12/14/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:45:00,9:40:00,9:39:00,10:40:00,Landed 10:25 AM,DG6850,Cebgo,72
12/13/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:42:00,9:40:00,9:39:00,10:40:00,Landed 10:22 AM,DG6850,Cebgo,72
12/12/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:41:00,9:40:00,9:42:00,10:40:00,Landed 10:23 AM,DG6850,Cebgo,72
12/11/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7289),0:39:00,9:40:00,9:45:00,10:40:00,Landed 10:25 AM,DG6850,Cebgo,72
12/10/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:46:00,9:40:00,9:28:00,10:40:00,Landed 10:14 AM,DG6850,Cebgo,72
12/9/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:47:00,9:40:00,9:31:00,10:40:00,Landed 10:18 AM,DG6850,Cebgo,72
12/8/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:48:00,9:40:00,10:46:00,10:40:00,Landed 11:33 AM,DG6850,Cebgo,72
12/7/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7281),0:47:00,9:40:00,9:21:00,10:40:00,Landed 10:09 AM,DG6850,Cebgo,72
12/6/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7288),0:49:00,9:40:00,9:31:00,10:40:00,Landed 10:20 AM,DG6850,Cebgo,72
12/5/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7286),0:41:00,9:40:00,9:50:00,10:40:00,Landed 10:31 AM,DG6850,Cebgo,72
12/4/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:43:00,9:40:00,9:41:00,10:40:00,Landed 10:23 AM,DG6850,Cebgo,72
12/3/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7286),0:45:00,9:40:00,12:57:00,10:40:00,Landed 1:42 PM,DG6850,Cebgo,72
12/2/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:48:00,9:40:00,9:40:00,10:40:00,Landed 10:28 AM,DG6850,Cebgo,72
12/1/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:54:00,9:40:00,10:19:00,10:40:00,Landed 11:13 AM,DG6850,Cebgo,72
11/29/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:43:00,9:40:00,9:49:00,10:40:00,Landed 10:32 AM,DG6850,Cebgo,72
11/28/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7288),0:52:00,9:40:00,9:43:00,10:40:00,Landed 10:35 AM,DG6850,Cebgo,72
11/27/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7285),0:47:00,9:40:00,9:55:00,10:40:00,Landed 10:43 AM,DG6850,Cebgo,72
11/26/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7288),0:41:00,9:40:00,9:28:00,10:40:00,Landed 10:09 AM,DG6850,Cebgo,72
11/25/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7288),0:42:00,9:40:00,9:38:00,10:40:00,Landed 10:20 AM,DG6850,Cebgo,72
11/24/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:43:00,9:40:00,9:37:00,10:40:00,Landed 10:19 AM,DG6850,Cebgo,72
11/23/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:47:00,9:40:00,11:00:00,10:40:00,Landed 11:47 AM,DG6850,Cebgo,72
11/22/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7287),0:43:00,9:40:00,9:43:00,10:40:00,Landed 10:26 AM,DG6850,Cebgo,72
11/21/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7287),0:44:00,9:40:00,11:28:00,10:40:00,Landed 12:12 PM,DG6850,Cebgo,72
11/18/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:41:00,9:40:00,9:42:00,10:40:00,Landed 10:22 AM,DG6850,Cebgo,72
11/17/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:36:00,9:40:00,9:32:00,10:40:00,Landed 10:08 AM,DG6850,Cebgo,72
11/16/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:46:00,9:40:00,9:24:00,10:40:00,Landed 10:11 AM,DG6850,Cebgo,72
11/15/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:44:00,9:40:00,10:35:00,10:40:00,Landed 11:20 AM,DG6850,Cebgo,72
11/14/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7286),0:44:00,9:40:00,9:26:00,10:40:00,Landed 10:10 AM,DG6850,Cebgo,72
11/13/2024 0:00,Tacloban (TAC),Cebu (CEB),AT76 (RP-C7282),0:41:00,20:15:00,19:34:00,20:15:00,Landed 8:15 PM,DG6850,Cebgo,72
11/13/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:47:00,9:40:00,9:28:00,10:40:00,Landed 10:14 AM,DG6850,Cebgo,72
11/12/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:40:00,9:40:00,9:30:00,10:40:00,Landed 10:10 AM,DG6850,Cebgo,72
11/11/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7285),0:44:00,9:40:00,9:36:00,10:40:00,Landed 10:20 AM,DG6850,Cebgo,72
11/10/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7286),0:46:00,9:40:00,9:22:00,10:40:00,Landed 10:08 AM,DG6850,Cebgo,72
11/9/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7286),0:51:00,9:40:00,9:38:00,10:40:00,Landed 10:29 AM,DG6850,Cebgo,72
11/8/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:45:00,9:40:00,9:39:00,10:40:00,Landed 10:25 AM,DG6850,Cebgo,72
11/7/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7281),0:50:00,9:40:00,10:27:00,10:40:00,Landed 11:17 AM,DG6850,Cebgo,72
11/6/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7287),0:46:00,9:40:00,9:43:00,10:40:00,Landed 10:29 AM,DG6850,Cebgo,72
11/5/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7290),0:42:00,9:40:00,9:48:00,10:40:00,Landed 10:31 AM,DG6850,Cebgo,72
11/4/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:48:00,9:40:00,9:28:00,10:40:00,Landed 10:16 AM,DG6850,Cebgo,72
11/3/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:40:00,9:40:00,9:38:00,10:40:00,Landed 10:18 AM,DG6850,Cebgo,72
11/2/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7287),0:48:00,9:40:00,9:38:00,10:40:00,Landed 10:26 AM,DG6850,Cebgo,72
11/1/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:45:00,9:40:00,9:25:00,10:40:00,Landed 10:10 AM,DG6850,Cebgo,72
10/31/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7285),0:43:00,9:40:00,9:28:00,10:40:00,Landed 10:12 AM,DG6850,Cebgo,72
10/30/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:43:00,9:40:00,9:35:00,10:40:00,Landed 10:18 AM,DG6850,Cebgo,72
10/29/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:44:00,9:40:00,9:22:00,10:40:00,Landed 10:07 AM,DG6850,Cebgo,72
10/28/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7288),0:45:00,9:40:00,9:30:00,10:40:00,Landed 10:14 AM,DG6850,Cebgo,72
10/27/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:49:00,9:40:00,9:41:00,10:40:00,Landed 10:29 AM,DG6850,Cebgo,72
10/25/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7289),0:49:00,10:00:00,9:57:00,11:00:00,Landed 10:46 AM,DG6850,Cebgo,72
10/23/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7295),0:56:00,10:00:00,10:11:00,11:00:00,Landed 11:07 AM,DG6850,Cebgo,72
10/18/2024 0:00,Tacloban (TAC),Cebu (CEB),AT76 (RP-C7280),0:39:00,20:08:00,19:29:00,20:08:00,Landed 8:08 PM,DG6850,Cebgo,72
10/18/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:44:00,10:00:00,9:46:00,11:00:00,Landed 10:30 AM,DG6850,Cebgo,72
10/16/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7284),0:44:00,10:00:00,10:00:00,11:00:00,Landed 10:43 AM,DG6850,Cebgo,72
10/14/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:43:00,10:00:00,9:45:00,11:00:00,Landed 10:28 AM,DG6850,Cebgo,72
10/9/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:42:00,10:00:00,10:04:00,11:00:00,Landed 10:47 AM,DG6850,Cebgo,72
10/7/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:44:00,10:00:00,11:29:00,11:00:00,Landed 12:13 PM,DG6850,Cebgo,72
10/4/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7294),0:44:00,10:00:00,10:06:00,11:00:00,Landed 10:50 AM,DG6850,Cebgo,72
10/2/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7289),0:42:00,10:00:00,9:57:00,11:00:00,Landed 10:38 AM,DG6850,Cebgo,72
9/30/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7292),0:48:00,10:00:00,10:04:00,11:00:00,Landed 10:52 AM,DG6850,Cebgo,72
9/27/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7282),0:41:00,10:00:00,9:49:00,11:00:00,Landed 10:29 AM,DG6850,Cebgo,72
9/25/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7287),0:46:00,10:00:00,9:52:00,11:00:00,Landed 10:38 AM,DG6850,Cebgo,72
9/23/2024 0:00,Del Carmin (IAO),Cebu (CEB),AT76 (RP-C7292),0:46:00,10:00:00,9:52:00,11:00:00,Landed 10:38 AM,DG6850,Cebgo,72
